"test","BV_num","BV_num_LL","BV_num_UL","BY_num","BY_num_LL","BY_num_UL","date","BV_num_roll","BV_num_roll_LL","BV_num_roll_UL","BY_num_roll","BY_num_roll_LL","BY_num_roll_UL","test_roll","diff"
80697,539.812038468283,41.3075322266854,1070.69117052629,1814.18796153172,1283.30882947371,2312.69246777332,2015-01-12,587.584205342973,51.1219490923293,1147.3870368545,1676.21579465703,1116.4129631455,2212.67805090767,80597.2,7
79569,660.914066032799,61.0033041209496,1299.40280313572,2069.0859339672,1430.59719686428,2668.99669587905,2015-01-19,740.334867680367,62.4224631983817,1448.9525444099,2045.66513231963,1337.0474555901,2723.57753680162,80847.6,7
82161,962.260321238863,88.1213588206261,1868.65699652245,2318.73967876114,1412.34300347755,3192.87864117937,2015-01-26,934.684100739618,74.8292172905462,1832.63211719554,2443.71589926038,1545.76788280446,3303.57078270945,80295.4,7
79777,1107.83285568183,83.9702672837745,2172.96070826759,2702.16714431817,1637.03929173241,3726.02973271623,2015-02-02,1180.84776798442,87.5668666727766,2319.06611125816,2817.95223201558,1679.73388874184,3911.23313332722,79356.6,7
79273,1402.60122227631,99.7436240006948,2751.44890752564,3314.39877772369,1965.55109247436,4617.2563759993,2015-02-09,1443.34775243276,99.8018851521527,2838.16770135784,3242.25224756724,1847.43229864216,4585.79811484785,78462.6,7
76003,1770.6303746923,104.995779137838,3502.86114083938,3685.3696253077,1953.13885916062,5351.00422086216,2015-02-16,1669.47729059688,108.302838198006,3294.9056142058,3589.32270940312,1963.8943857942,5150.49716180199,76238,7
75099,1973.41398827451,122.17839651783,3894.91075363414,4190.58601172549,2269.08924636586,6041.82160348217,2015-02-23,1881.58095390198,121.125913115361,3712.08194378789,3927.61904609802,2097.11805621211,5688.07408688464,73426.6,7
71038,2092.90801205942,130.626124049892,4152.34656076227,4054.09198794058,1994.65343923773,6016.37387595011,2015-03-02,2011.32210369396,129.698166738308,3965.49483210618,4125.67789630604,2171.50516789382,6007.30183326169,69559.4,7
65720,2168.35117220735,148.085641870551,4258.842356178,4393.64882779265,2303.157643822,6413.91435812945,2015-03-09,2041.46937947513,133.927482254282,4021.39218944842,4219.13062052487,2239.20781055158,6126.67251774572,65320.4,7
59937,2051.30697123621,142.604892115429,4018.51334911713,4304.69302876379,2337.48665088287,6213.39510788457,2015-03-16,1996.03999786918,132.943407430268,3933.38333303893,4084.56000213082,2147.21666696107,5947.65659256973,59839.6,7
54808,1921.36675359816,126.142356717706,3782.34792755055,4152.63324640184,2291.65207244945,5947.85764328229,2015-03-23,1869.62516624154,129.210594528755,3680.34076557253,3828.17483375846,2017.45923442747,5568.58940547124,54280.2,7
47695,1746.26708024476,117.25802239776,3454.86647158668,3517.73291975524,1809.13352841332,5146.74197760224,2015-03-30,1664.16496179958,115.782418756691,3282.46159076346,3412.63503820042,1794.33840923654,4961.01758124331,48893,7
43241,1460.83385392123,111.96205954233,2887.13372343029,2772.16614607877,1345.86627656971,4121.03794045767,2015-04-06,1431.17477720543,100.60084443278,2828.362075633,2906.82522279457,1509.637924367,4237.39915556722,44015.2,7
38784,1141.05014999756,80.9447630102288,2269.44648213263,2315.94985000244,1187.55351786737,3376.05523698977,2015-04-13,1187.90321200651,87.8919376278633,2343.97057677477,2324.89678799349,1168.82942322523,3424.90806237214,39368.4,7
35548,886.35604826546,66.6970204958764,1748.01577346486,1775.64395173454,913.984226535138,2595.30297950412,2015-04-20,964.004708811592,76.9808709831083,1891.74095318876,1840.79529118841,913.059046811238,2727.81912901689,35954.8,7
31574,705.008927603562,62.5978226931209,1360.39043325941,1242.99107239644,587.609566740592,1885.40217730688,2015-04-27,758.042305843439,60.7779004180223,1481.78915575956,1447.35769415656,723.610844240436,2144.62209958198,32871.8,7
30627,626.774564270152,62.702689173985,1193.71835365662,1097.22543572985,530.281646343383,1661.29731082602,2015-05-04,595.516194762846,51.6180187053441,1152.63060646407,1099.68380523715,542.569393535927,1643.58198129466,30256.4,7
27826,431.02183908046,30.9472067169002,837.374736284299,804.97816091954,398.625263715701,1205.0527932831,2015-05-11,462.841737056361,41.9850828774502,888.973199275755,823.558262943639,397.426800724245,1244.41491712255,27819,7
25707,328.419594594595,35.1453544468379,623.653735655179,577.580405405405,282.346264344821,870.854645553162,2015-05-18,361.060170513751,34.9119762144708,690.120147591647,649.339829486249,320.279852408353,975.488023785529,26145.6,7
23361,222.983759733037,18.5323413564066,429.728737523271,395.016240266963,188.271262476729,599.467658643594,2015-05-25,268.824305278768,25.910865122256,514.281796957038,500.975694721232,255.518203042962,743.889134877744,24530.6,7
23207,196.101094890511,27.2322893782239,366.125174838869,371.898905109489,201.874825161131,540.767710621776,2015-06-01,205.41200095474,21.4712307018402,390.738457466841,392.58799904526,207.261542533159,576.52876929816,23100.2,7
22552,165.595238095238,17.6971337129109,314.526600483572,355.404761904762,206.473399516428,503.302866287089,2015-06-08,159.77103075377,16.7085787652056,304.036721348338,322.42896924623,178.163278651662,465.491421234794,21775.6,7
20674,113.960317460317,8.74903461482142,219.658038833313,263.039682539682,157.341961166687,368.250965385179,2015-06-15,134.727149301154,14.8023096367223,255.508092535064,293.272850698846,172.491907464936,413.197690363278,20942,7
19084,100.214743589744,11.332094763665,190.145055062665,226.785256410256,136.854944937335,315.667905236335,2015-06-22,113.969930323052,10.2775454908492,218.383968677672,266.630069676948,162.216031322328,370.322454509151,20110,7
19193,97.7643524699599,9.00099571398989,187.0855934569,249.23564753004,159.9144065431,337.999004286011,2015-06-29,99.9769390420325,9.29371269274109,191.341642141444,234.623060957967,143.258357858557,325.306287307259,19051.6,7
19047,92.315,4.60846864885855,180.504555551911,238.685,150.495444448089,326.391531351141,2015-07-06,95.0555582808927,8.83785267036214,182.011093076407,222.744441719107,135.788906923593,308.962147329638,18544,7
17260,95.6302816901408,12.7779697223703,179.314967802429,195.369718309859,111.685032197571,278.22203027763,2015-07-13,82.7200722495112,8.24181188546286,157.888261498706,206.079927750489,130.911738501294,280.558188114537,17976.2,7
18136,89.3534136546185,6.46973450292665,173.00529350813,203.646586345382,119.99470649187,286.530265497073,2015-07-20,83.2368987252161,8.05426866197734,159.067374391041,193.763101274784,117.932625608959,268.945731338023,17691,7
16245,38.5373134328358,8.3518908391686,69.5308971741588,143.462686567164,112.469102825841,173.648109160831,2015-07-27,81.36005257137,8.16179624667829,155.297869648498,186.83994742863,112.902130351502,260.038203753322,17902.4,7
17767,100.348484848485,8.06327959656228,192.981157918576,187.651515151515,95.0188420814244,279.936720403438,2015-08-03,81.4113011978808,6.76252278103143,156.762960057965,180.588698802119,105.237039942035,255.237477218969,17955.4,7
20104,82.9307692307692,5.1461065723633,161.657031839197,204.069230769231,125.342968160802,281.853893427637,2015-08-10,81.7906184669571,6.7753017287904,157.563347887189,173.209381533043,97.4366521128114,248.22469827121,17982.2,7
17525,95.886524822695,5.78160239413601,186.640419849765,164.113475177305,73.3595801502345,254.218397605864,2015-08-17,89.3045843518185,6.05311023506929,173.346358202249,172.495415648182,88.4536417977506,255.746889764931,18372.4,7
18270,91.25,6.53362924172151,177.007232654246,166.75,80.9927673457542,251.466370758278,2015-08-24,85.3029724885046,5.62894948831593,165.754561539491,163.097027511495,82.645438460509,242.771050511684,18761.8,7
18196,76.1071428571429,4.74093337056306,148.445948749462,139.892857142857,67.5540512505376,211.259066629437,2015-08-31,84.6864614994936,6.16154728420068,164.210457808458,154.313538500506,74.7895421915423,232.838452715799,18902.6,7
19714,80.3404255319149,5.94247586279544,155.022174604784,140.659574468085,65.9778253952161,215.057524137205,2015-09-07,80.7581887930191,6.15714490164411,156.358966173148,151.641811206981,76.0410338268526,226.242855098356,19617.4,7
20808,79.8482142857143,7.8090955517871,153.936513184031,160.151785714286,86.0634868159689,232.190904448213,2015-09-14,76.6081887930191,6.59545608767156,147.462776539073,140.991811206981,70.1372234609268,211.004543912328,20669.6,7
21099,76.2451612903226,5.75959048135316,147.382961673214,150.754838709677,79.617038326786,221.240409518647,2015-09-21,77.7034268882572,8.14429873411936,150.659348422112,145.096573111743,72.1406515778877,214.655701265881,24434.4,7
23531,70.5,8.72518517185873,132.526284483875,113.5,51.4737155161253,175.274814828141,2015-09-28,80.0953417818742,12.9995581827941,148.148054818057,145.904658218126,77.8519451819434,213.000441817206,27900,7
37020,81.5833333333334,12.4851466028021,164.428808164658,160.416666666667,77.5711918353422,229.514853397198,2015-10-05,80.7964011039081,16.1145195895068,145.546414251823,147.403598896092,82.6535857481769,212.085480410493,31598.8,7
37042,92.3,30.2187731061691,142.465706584506,144.7,94.5342934154944,206.781226893831,2015-10-12,83.0423727490442,18.8484501658536,148.769159337937,154.357627250956,88.6308406620635,218.551549834146,35291.8,7
39302,83.3535108958838,23.3839025853506,140.928310352864,167.646489104116,110.071689647136,227.616097414649,2015-10-19,82.8762189028904,20.2016781396092,149.055487522696,170.92378109711,104.744512477304,233.598321860391,38785.2,7
39564,87.4750195160031,19.4292433630873,163.496687103781,185.524980483997,109.503312896219,253.570756636913,2015-10-26,92.5066110597531,28.1965810919992,156.585040782352,174.293388940247,110.214959217649,238.603418908001,39626.2,7
40998,69.6692307692308,15.4913250406367,133.95792540767,196.330769230769,132.04207459233,250.508674959363,2015-11-02,95.5325025326213,28.3381885812635,169.069093744094,197.867497467379,124.330906255906,265.061811418736,41028.2,7
41225,129.735294117647,52.4596613647522,202.076574462938,177.264705882353,104.923425537062,254.540338635248,2015-11-09,102.727333233263,32.0995093389723,181.326746463625,216.672666766737,138.073253536375,287.300490661028,41818.2,7
44052,107.429457364341,30.9268105524905,204.88597139322,262.570542635659,165.11402860678,339.073189447509,2015-11-16,106.022168902255,34.7491276212065,184.492799299995,223.577831097745,145.107200700006,294.850872378794,42142.2,7
43252,119.327664399093,42.1905063738944,202.216573950518,261.672335600907,178.783426049482,338.809493626106,2015-11-23,129.308967909699,51.375974939606,213.734910771436,248.891032090301,164.465089228564,326.824025060394,43747.8,7
41184,103.949197860963,32.6773347742583,179.326951285627,220.050802139037,144.673048714373,291.322665225742,2015-11-30,156.622369650361,66.7309451968046,255.724869021166,311.977630349639,212.875130978834,401.869054803196,46327,7
49026,186.103225806452,98.6255616326344,280.168482764878,322.896774193548,228.831517235122,410.374438367366,2015-12-07,207.241090972105,104.54465483938,315.332324733293,364.558909027894,256.467675266707,467.25534516062,47564.2,7
54121,266.302302820956,129.234512650745,412.026365711585,492.697697179044,346.973634288415,629.765487349255,2015-12-14,281.004994151459,157.442195808399,409.177765613499,440.39500584854,312.222234386501,563.957804191602,48944.8,7
50238,360.523063973064,219.995358765369,502.923249953855,525.476936026936,383.076750046146,666.004641234631,2015-12-21,394.92061334814,240.244227238119,553.042264924925,551.679386651859,393.557735075075,706.355772761881,52553.2,7
50155,488.147180295863,306.678211218986,671.443778351551,640.852819704137,457.556221648449,822.321788781014,2015-12-28,575.362737635083,386.366699000201,765.191978169495,666.237262364917,476.408021830505,855.233300999799,55677.8,7
59226,673.527293844367,446.687491922858,898.649447842754,776.472706155633,551.350552157246,1003.31250807714,2016-01-04,846.490405950057,616.307675714343,1073.79451152622,827.309594049943,600.005488473781,1057.49232428566,58985,7
64649,1088.31384724116,829.237920443046,1340.91704898773,895.686152758837,643.082951012268,1154.76207955695,2016-01-11,1234.30719130088,935.640724891988,1527.29783145859,1013.69280869912,720.702168541411,1312.35927510801,65320.8,7
70657,1621.94064439583,1278.93939622145,1955.03903249521,1298.05935560417,964.960967504794,1641.06060377855,2016-01-18,1651.26377937635,1266.31042664687,2026.10211289639,1191.93622062365,817.097887103613,1576.88957335313,72696,7
81917,2299.60699072718,1816.6606046536,2770.4398496157,1457.39300927282,986.560150384298,1940.3393953464,2016-01-25,2157.73904459496,1679.86932781005,2619.40176285376,1435.26095540504,973.598237146245,1913.13067218995,78679.8,7
87031,2572.93012067322,1960.02671999338,3165.46518554054,1532.06987932678,939.534814459461,2144.97328000662,2016-02-01,2766.6767877755,2180.43175808771,3332.60307376585,1771.3232122245,1205.39692623415,2357.56824191229,84295.6,7
89145,3205.90361993742,2514.48199773879,3865.1476976296,1993.09638006258,1333.8523023704,2684.51800226121,2016-02-08,3497.16667439715,2769.81109245499,4205.76869358798,2155.43332560285,1446.83130641202,2882.78890754501,89875,7
92728,4133.00256314384,3332.05007183132,4906.92360354823,2575.99743685616,1802.07639645178,3376.94992816868,2016-02-15,4192.06601792653,3352.44289026621,5006.844090466,2529.13398207347,1714.355909534,3368.75710973379,92860.4,7
98554,5274.39007750409,4225.83606805789,6320.86713160586,3218.60992249591,2172.13286839414,4267.16393194211,2016-02-22,5034.20193065119,4057.26697528817,5978.73246672508,2981.79806934881,2037.26753327492,3958.73302471183,95291.6,7
96844,5774.10370837408,4729.81959370968,6775.81683400578,3325.89629162593,2324.18316599421,4370.18040629033,2016-02-29,5935.95541777947,4840.5630880841,6990.42268919135,3269.44458222053,2214.97731080865,4364.8369119159,96257.2,7
99187,6783.60968429652,5484.14714510318,8024.90706683595,3795.39031570348,2554.09293316405,5094.85285489682,2016-03-07,6474.35016248134,5287.98393386075,7611.05750182878,3378.64983751866,2241.94249817121,4565.01606613925,93893.2,7
93973,7714.67105557882,6430.96256171845,8923.59880996094,3431.32894442118,2222.40119003906,4715.03743828155,2016-03-14,6604.06438096295,5381.69192384602,7768.81664826768,3323.13561903705,2158.38335173232,4545.50807615398,89102.4,7
80908,6824.9762866532,5569.15430071457,8010.09766673539,3122.0237133468,1936.90233326461,4377.84569928543,2016-03-21,6341.9466631957,5109.28130913845,7510.56623719677,3156.65333680429,1988.03376280323,4389.31869086155,82444.2,7
74600,5922.96116991214,4694.37601798424,7109.66286380036,2941.03883008786,1754.33713619965,4169.62398201576,2016-03-28,5665.49154040839,4493.85861228871,6779.17040435055,2878.10845959161,1764.42959564945,4049.74138771129,73931.8,7
63553,4463.51511953784,3367.76652017181,5484.5647786512,2493.48488046216,1472.4352213488,3589.23347982819,2016-04-04,4659.50103392305,3561.98255655778,5705.86654081509,2645.69896607695,1599.33345918491,3743.21744344222,65255.2,7
56625,3401.33407035995,2407.03366085445,4367.92790260488,2402.66592964005,1436.07209739512,3396.96633914555,2016-04-11,3729.33968848782,2726.43616489606,4692.8943259431,2385.06031151218,1421.5056740569,3387.96383510394,57890.4,7
50590,2684.71852315214,1771.58228306383,3557.07949228365,2269.28147684787,1396.92050771635,3182.41771693617,2016-04-18,2862.51962905552,1986.25891459371,3707.12406009099,2061.48037094448,1216.87593990901,2937.74108540629,50635.8,7
44084,2174.16955947703,1391.42234240597,2945.2365923754,1818.83044052297,1047.7634076246,2601.57765759403,2016-04-25,2232.17783235578,1468.349572469,2979.40192961469,1800.62216764422,1053.39807038531,2564.450427531,45466.6,7
38327,1588.86087275063,993.489766472469,2180.8115345398,1323.13912724937,731.188465460196,1918.51023352753,2016-05-02,1729.54216523291,1088.0242145706,2361.02774983728,1504.25783476709,872.772250162718,2145.7757854294,40746.2,7
37707,1311.80613603915,778.219809548293,1845.95412626973,1189.19386396085,655.045873730272,1722.78019045171,2016-05-09,1351.75899094171,844.352031590264,1857.49225087824,1169.44100905829,663.707749121756,1676.84796840974,36724.2,7
33023,888.155734745599,505.40687136244,1276.05700371783,920.844265254401,532.942996282171,1303.59312863756,2016-05-16,1024.157075383,637.198693701292,1411.93307463142,891.042924616999,503.266925368579,1278.00130629871,33297.2,7
30480,795.80265169613,553.221368162154,1039.40199748846,595.19734830387,351.598002511539,837.778631837846,2016-05-23,794.888854049249,501.987600714568,1090.60851512923,690.511145950751,394.791484870773,983.412399285432,30678,7
26949,536.159981683497,355.655652961105,717.440711141286,426.840018316502,245.559288858715,607.344347038895,2016-05-30,599.800462571998,392.078792789974,810.261623335354,490.799537428003,280.338376664646,698.521207210026,27842.8,7
25231,442.519766081872,317.434301538848,574.18873702883,320.480233918129,188.81126297117,445.565698461151,2016-06-06,488.132324689283,336.042780547195,641.265849514834,345.267675310717,192.134150485166,497.357219452804,25835.2,7
23531,336.364178652888,228.675769925322,444.219667300363,190.635821347112,82.7803326996369,298.324230074678,2016-06-13,387.361510066131,264.983678266712,509.682933397054,260.638489933869,138.317066602946,383.016321733288,23754,7
22985,329.815045332026,225.226810148548,431.07813461523,193.184954667974,91.92186538477,297.773189851452,2016-06-20,327.308640713558,224.695897603536,431.822729068594,209.291359286442,104.777270931406,311.904102396464,22374.4,7
20074,291.948578580368,197.925856759735,381.487416899562,172.051421419632,82.5125831004378,266.074143240265,2016-06-27,284.567227970409,186.939992074697,382.521264820944,176.632772029591,78.678735179056,274.260007925303,21419.6,7
20051,235.895634920635,154.216749645229,328.139689498983,170.104365079365,77.8603105010173,251.783250354771,2016-07-04,244.729392239832,160.626319847872,329.556027307573,160.270607760169,75.4439726924272,244.373680152127,20339.8,7
20457,228.812702366127,128.65477389465,327.681415790582,157.187297633873,58.3185842094175,257.34522610535,2016-07-11,208.371285134211,133.491855099155,284.129591996453,142.62871486579,66.8704080035473,217.508144900845,19211.6,7
18132,137.175,97.1074087912019,179.393479733507,108.825,66.6065202664928,148.892591208798,2016-07-18,182.355623142191,114.458636060517,251.885115955316,126.644376857809,57.1148840446838,194.541363939483,18766.2,7
17344,148.024509803922,89.5544864049584,203.945958059629,104.975490196078,49.0540419403708,163.445513595042,2016-07-25,176.581594197279,103.396666726152,249.137572386671,119.418405802721,46.8624276133286,192.603333273848,18606,7
17847,161.870268620269,102.759761566545,220.26503669388,92.1297313797313,33.7349633061201,151.240238433455,2016-08-01,158.083498168498,92.8044914196852,222.950786255683,107.316501831502,42.4492137443172,172.595508580315,18063.4,7
19250,207.025490196078,98.9069029734054,314.401971655759,133.974509803922,26.5980283442413,242.093097026595,2016-08-08,164.273498168498,90.8729637855525,236.893466267824,112.726501831502,40.1065337321758,186.127036214447,18623.2,7
17744,136.322222222222,75.6938973623161,196.747485135639,96.6777777777777,36.2525148643606,157.306102637684,2016-08-15,162.312955182073,92.2686234049192,231.279868054242,105.687044817927,36.7201319457577,175.731376595081,19200,7
20931,168.125,87.4497706205383,249.106879794214,135.875,54.8931202057859,216.550229379462,2016-08-22,150.755960281549,84.2971959574006,217.261240822539,103.844039718451,37.3387591774614,170.302804042599,19648.6,7
20228,138.221794871795,96.5327845017922,175.877966991719,69.7782051282052,32.1220330082805,111.467215498208,2016-08-29,136.609592401063,77.3044452281199,195.929496178556,99.5904075989368,40.2705038214445,158.89555477188,20743.4,7
20090,104.085294117647,62.9026243289514,150.171900535362,82.9147058823529,36.8280994646384,124.097375671049,2016-09-05,131.553971486031,75.5255428555948,187.776524615819,97.4460285139695,41.2234753841808,153.474457144405,22123.8,7
24724,136.293650793651,63.9431493270022,207.743248435843,112.706349206349,41.2567515641568,185.056850672998,2016-09-12,135.615741578683,87.4796383138315,181.78144403851,79.5842584213171,33.4185559614899,127.720361686168,23806,7
24646,111.044117647059,66.7993854996904,155.982627321958,85.9558823529412,41.0173726780422,130.20061450031,2016-09-19,142.270083903025,87.9892309867593,195.154256635411,89.7299160969748,36.8457433645892,144.010769013241,26867.6,7
29342,188.433850463262,147.220247911722,219.131476907669,46.5661495367378,15.8685230923313,87.7797520882782,2016-09-26,151.083934170405,96.0016648704821,203.473510843159,92.1160658295951,39.7264891568406,147.198335129518,30207,7
35536,171.493506493506,99.0807478664313,242.742029976223,120.506493506494,49.2579700237771,192.919252133569,2016-10-03,158.312511703983,105.263994147387,208.837361214545,96.6874882960175,46.1626387854547,149.736005852613,33864.2,7
36787,148.154545454546,102.964793747565,191.768171574105,94.8454545454545,51.2318284258952,140.035206252435,2016-10-10,165.589477648255,107.683160074631,220.763109060388,103.810522351745,48.6368909396118,161.716839925369,37527.4,7
43010,172.436538461539,110.254795711525,234.562500292773,135.563461538462,73.4374997072274,197.745204288475,2016-10-17,171.952939753745,105.374775559752,237.208506980118,123.047060246255,57.7914930198826,189.625224440248,40609.6,7
42962,147.428947368421,78.8952151359095,215.611366551172,121.571052631579,53.3886334488279,190.10478486409,2016-10-24,187.926076061881,114.316629503058,257.375950097217,122.473923938119,53.024049902783,196.083370496942,43188.2,7
44753,220.251160990712,135.678325337328,301.358466506315,142.748839009288,61.6415334936849,227.321674662672,2016-10-31,216.207775666624,131.064162216522,293.854815528319,128.592224333376,50.9451844716814,213.735837783478,46667.2,7
48429,251.359188034188,143.790017582963,343.579245561721,117.640811965812,25.4207544382793,225.209982417037,2016-11-07,233.415864323761,135.922820879755,322.256105548069,137.784135676239,48.9438944519307,235.277179120245,48627.4,7
54182,289.563043478261,186.702457314881,374.162498729613,125.436956521739,40.8375012703874,228.297542685119,2016-11-14,267.398256668259,157.868729056627,366.956505732831,153.001743331741,53.4434942671687,262.531270943373,51518.4,7
52811,258.476981747221,134.548089027691,376.568950391527,181.523018252778,63.4310496084739,305.451910972309,2016-11-21,295.047883002388,174.309868454564,405.500115477498,168.752116997612,58.2998845225022,289.490131545436,55341.4,7
57417,317.340909090909,188.624756020271,439.113367474982,197.659090909091,75.8866325250178,326.375243979729,2016-11-28,316.941800208114,192.658704404345,434.036850383923,198.458199791886,81.3631496160776,322.741295595655,59958.6,7
63868,358.499292661361,217.884022327011,494.076515229647,221.500707338638,85.9234847703526,362.115977672989,2016-12-05,355.063539338549,218.447720744049,488.362535092686,249.136460661451,115.837464907315,385.752279255951,66416,7
71515,360.828774062816,235.53419733187,486.262920093844,266.171225937184,140.737079906156,391.46580266813,2016-12-12,403.71912319937,258.686678512132,547.896839310539,299.88087680063,155.703160689461,444.913321487868,73637.4,7
86469,480.171739130435,315.647539013403,645.790922273428,378.828260869565,213.209077726572,543.352460986597,2016-12-19,434.946966518131,284.106606185893,587.236891894328,369.053033481869,216.763108105672,519.893393814107,82536.6,7
88918,501.75490105133,335.742877868106,674.240471480793,435.24509894867,262.759528519207,601.257122131894,2016-12-26,467.148898459663,307.492071187599,631.513289894,463.851101540337,299.486710106,623.507928812401,91386,7
101913,473.480125684713,315.724394389075,635.813630393929,543.519874315287,381.186369606072,701.275605610925,2017-01-02,523.845921424878,346.295542402985,708.787250795472,597.954078575123,413.012749204528,775.504457597015,98180.2,7
108115,519.508952369021,334.811347335541,715.458505228006,695.491047630979,499.541494771994,880.188652664459,2017-01-09,572.788137283553,376.205029129123,780.047185183122,755.211862716447,547.952814816878,951.794970870877,101420.6,7
105486,644.313888888889,429.551553408802,872.632724601203,936.686111111111,708.367275398797,1151.4484465912,2017-01-16,659.895050624181,427.992405771569,904.363106651436,1003.10494937582,758.636893348564,1235.00759422843,104884.6,7
102671,724.882818423812,465.194972644092,1002.09059421168,1165.11718157619,887.909405788323,1424.80502735591,2017-01-23,829.810694343744,538.084074955377,1137.18003660434,1341.18930565626,1033.81996339566,1632.91592504462,106521.2,7
106238,937.289467754467,594.679761080334,1295.82007882236,1674.71053224553,1316.17992117764,2017.32023891967,2017-01-30,1061.32556185624,696.023245058546,1443.89825386147,1776.67443814376,1394.10174613853,2141.97675494145,105983.2,7
110096,1323.05834428253,866.182740308117,1799.89828015846,2233.94165571747,1757.10171984154,2690.81725969188,2017-02-06,1271.49098387506,850.28612300747,1712.08792754563,2263.70901612494,1823.11207245437,2684.91387699253,105430,7
105425,1677.0832899315,1124.50719785139,2249.04959151366,2872.9167100685,2300.95040848634,3425.49280214862,2017-02-13,1470.60742397076,972.3186923277,1989.70264854816,2673.59257602924,2154.49735145184,3171.8813076723,103439.6,7
102720,1695.14099898297,1200.86594315342,2213.58109302197,3371.85900101703,2853.41890697803,3866.13405684658,2017-02-20,1631.60129925595,1072.52441933655,2213.95062714855,3028.99870074405,2446.64937285145,3588.07558066345,99300.6,7
92719,1720.46501890234,1075.35781924524,2390.16419922436,3214.53498109766,2544.83580077564,3859.64218075476,2017-02-27,1746.57863677043,1146.00354817569,2370.34997924921,3363.42136322957,2739.65002075079,3963.99645182431,93111,7
85543,1742.25884418039,1095.70839612461,2417.05997182432,3451.74115581961,2776.94002817568,4098.29160387539,2017-03-06,1847.56019736437,1213.14147618655,2505.08166892483,3662.03980263563,3004.51833107517,4296.45852381345,86433.6,7
79148,1897.94503185494,1233.57838450382,2581.89504066175,3906.05496814506,3222.10495933825,4570.42161549618,2017-03-13,1907.33551192124,1230.25179268034,2612.04386111847,3936.06448807876,3231.35613888153,4613.14820731966,80016.4,7
72038,2181.99109290121,1460.19683790568,2922.70803989173,4366.00890709879,3625.29196010827,5087.80316209432,2017-03-20,1926.31087428623,1240.40201470521,2638.33226577125,4080.68912571377,3368.66773422875,4766.59798529479,73746.2,7
70634,1994.01757176731,1286.41752562236,2748.3920539902,4741.98242823269,3987.6079460098,5449.58247437764,2017-03-27,1844.99160998972,1183.37233849842,2533.15576720972,4047.40839001028,3359.24423279028,4709.02766150158,67425.4,7
61368,1815.34183072731,1126.1089293696,2521.60622248825,3937.65816927269,3231.39377751175,4626.8910706304,2017-04-03,1712.91742939618,1077.95914828956,2374.6811623374,3769.88257060382,3108.1188376626,4404.84085171044,61400.8,7
53939,1335.66252269784,810.560015090651,1891.17747901669,3285.33747730216,2729.82252098331,3810.43998490935,2017-04-10,1485.81116882096,905.737491482326,2091.70705241695,3247.18883117904,2641.29294758305,3827.26250851767,56159.2,7
49025,1237.57412888722,706.512433459491,1789.52201630014,2518.42587111278,1966.47798369986,3049.48756654051,2017-04-17,1252.41631124939,744.126676052307,1780.58518549977,2577.58368875061,2049.41481450023,3085.87332394769,49981.4,7
45830,1046.45979002512,599.088553869526,1507.83749028949,1752.54020997488,1291.16250971051,2199.91144613047,2017-04-24,1048.18744191044,611.869668410215,1506.24860650672,2060.41255808956,1602.35139349327,2496.73033158979,45603.8,7
39745,827.043283909458,478.363448472266,1192.7827194043,1393.95671609054,1028.2172805957,1742.63655152773,2017-05-01,924.911339797046,526.595783065416,1341.3136808321,1631.08866020295,1214.6863191679,2029.40421693458,42379,7
39480,794.197484032567,464.82389115914,1149.92332752301,1351.80251596743,996.076672476989,1681.17610884086,2017-05-08,786.92840740127,449.109591083456,1140.50507160046,1300.27159259873,946.694928399539,1638.09040891654,39358.6,7
37815,719.282012130856,384.19058836666,1066.50285064358,1138.71798786914,791.497149356425,1473.80941163334,2017-05-15,666.444869651294,389.118790162094,957.74366588344,1057.95513034871,766.65633411656,1335.28120983791,36495.6,7
33923,547.659466908347,319.081473549686,785.478970141929,864.340533091652,626.521029858071,1092.91852645031,2017-05-22,563.191602999663,335.173896801022,802.943500538793,868.008397000337,628.256499461207,1096.02610319898,34310.4,7
31515,444.042101275241,299.134549262718,594.030461704385,540.957898724759,390.969538295614,685.865450737282,2017-05-29,452.683792560141,274.427655553303,638.47809836237,667.516207439858,481.721901637629,845.772344446697,31825.4,7
28819,310.776950651304,208.638981666904,418.781892681064,444.223049348696,336.218107318936,546.361018333096,2017-06-05,348.157150899521,222.801857061882,479.331748960007,489.842849100479,358.668251039993,615.198142938118,29221.2,7
27055,241.658431834958,161.092684920547,327.596316640898,349.341568165041,263.403683359101,429.907315079454,2017-06-12,268.31191699286,178.568406024965,363.066308056698,359.88808300714,265.133691943302,449.631593975034,27112.6,7
24794,196.648803827751,126.061595909555,270.77110363176,250.351196172249,176.22889636824,320.938404090445,2017-06-19,217.848496737812,141.984110031602,297.919066571303,281.951503262188,201.880933428697,357.815889968398,25550.8,7
23380,148.433297375045,97.9142183651037,204.151765625385,214.566702624955,158.848234374616,265.085781634896,2017-06-26,193.163438432589,119.926893735588,269.550332150115,219.636561567411,143.249667849884,292.873106264412,24503.4,7
23706,191.725,116.213069295903,268.294254277409,151.275,74.7057457225908,226.786930704097,2017-07-03,176.557716529513,103.629498558961,251.77214809893,178.842283470487,103.62785190107,251.770501441039,23430.2,7
23582,187.351659125189,98.3529001868338,276.938220575126,132.648340874811,43.0617794248743,221.647099813166,2017-07-10,160.206871426614,95.5364441391187,227.152451953594,158.193128573386,91.2475480464057,222.863555860881,22387.6,7
