"test","h1n1_num","h1n1_num_LL","h1n1_num_UL","h3n2_num","h3n2_num_LL","h3n2_num_UL","date","h1n1_num_roll","h1n1_num_roll_LL","h1n1_num_roll_UL","h3n2_num_roll","h3n2_num_roll_LL","h3n2_num_roll_UL","test_roll","diff"
21057,253.664373461935,233.649231304038,274.614321225805,571.335626538065,550.385678774195,591.350768695962,2012-10-01,248.711571038587,226.935662955075,273.054271275354,666.688428961413,642.345728724645,688.464337044925,20773.6,7
21980,246.199185254105,226.87195470632,271.906316028427,781.800814745895,756.093683971573,801.12804529368,2012-10-08,231.046666669505,207.673838628727,257.911069277376,719.553333330495,692.688930722624,742.926161371272,21931.2,7
24858,233.933422666453,199.327278097439,270.972417218538,1031.06657733355,994.027582781461,1065.67272190256,2012-10-15,218.673874097808,193.276212261453,249.972442042029,778.526125902192,747.22755795797,803.923787738546,23396.4,7
24259,186.353084415584,161.192369972886,216.240009110756,752.646915584416,722.759990889244,777.807630027114,2012-10-22,212.776528550394,186.796720156416,245.954614797387,853.423471449606,820.245385202613,879.403279843584,24525.4,7
24828,173.219304690961,145.340227226584,216.129146626622,755.78069530904,712.870853373379,783.659772773416,2012-10-29,213.059374372772,185.632738292135,247.013821130521,923.118403405006,889.098221625959,950.612674870197,25758.6,7
26702,224.177645724865,201.251770778853,254.525185002593,945.822354275135,915.474814997406,968.748229221147,2012-11-05,207.252835432442,179.782168669635,241.439176557315,1066.92494234534,1032.67286619916,1094.4632444927,26776.2,7
28146,247.613414365995,221.052045384914,277.202347694095,1130.27547452289,1100.3578660883,1157.17502042674,2012-11-12,221.686961136136,191.401078298021,258.666641592653,1403.89081664164,1366.84540116383,1434.24433486431,28478,7
29946,204.900727964805,170.074429984941,243.099194352511,1750.0992720352,1711.90080564749,1784.92557001506,2012-11-19,255.18183821704,222.43626031442,292.351320574112,2080.39593956074,2043.16072218237,2113.20915284791,30986,7
32768,258.523712934051,219.286918114816,302.377334287444,2437.47628706595,2393.62266571255,2476.71308188519,2012-11-26,329.692214768013,289.907744194235,372.384065001117,3087.48556300977,3044.72797775536,3127.3376689681,34021,7
37368,340.693690095483,300.516137308577,384.55254153392,4138.30630990452,4094.44745846608,4178.48386269143,2012-12-03,460.24515941145,412.271906490268,509.882258474148,4088.55484058855,4038.91774152585,4136.52809350973,36307.8,7
41877,596.729528479728,538.609190177928,654.688907137617,5981.27047152027,5923.31109286238,6039.39080982207,2012-12-10,634.174302627975,577.141780792822,692.535166905589,5269.22569737203,5210.86483309441,5326.25821920718,38227.8,7
39580,900.378137583182,832.872856865077,964.693315059248,6135.62186241682,6071.30668494075,6203.12714313492,2012-12-17,1020.85469535541,952.251241331982,1090.66733703952,6746.54530464459,6676.73266296048,6815.14875866802,41054.4,7
39546,1074.54644404743,994.423801497713,1156.36373650972,7653.45355595258,7571.63626349029,7733.57619850228,2012-12-24,1594.75203004431,1516.03665744598,1673.84670775421,8068.04796995569,7988.95329224579,8146.76334255401,45966.6,7
46901,2191.92567657125,2094.83422081062,2293.03818495711,9824.07432342875,9722.96181504289,9921.16577918938,2012-12-31,2169.58877455513,2075.70461939068,2263.15143774585,8706.8445587782,8613.31793855269,8800.6947918027,49773.6,7
61929,3210.18036353995,3119.44321787859,3300.44939510735,10745.8196364601,10655.5506048926,10836.5567821214,2013-01-07,2972.72405122428,2857.9600997617,3085.62165290126,8983.78857204988,8871.0769858884,9098.37958835321,53925.4,7
60912,3470.91325103385,3336.94899990139,3601.2125570958,9175.25341563281,9045.13432439687,9309.04805606549,2013-01-14,4147.22467636269,4008.95113782022,4276.20759637348,8472.68794691147,8343.89104241619,8610.78855029468,57893.2,7
60339,4916.05452092893,4744.15025872018,5077.04439083634,7520.34192877521,7360.1019216193,7691.55112588749,2013-01-21,4936.72877466735,4775.47192015213,5084.61296380527,7528.38384860681,7380.68567498439,7689.46776796278,59813.4,7
59385,6947.04956973945,6749.37899179035,7109.29345387078,5097.95043026054,4935.70654612923,5295.62100820965,2013-01-28,5513.91387976254,5320.97974702706,5692.84299156671,6244.39874351162,6065.65564722295,6437.15994108785,59029.8,7
56502,6139.44616809457,5927.43813247014,6335.06502211608,5102.55383190543,4906.93497788392,5314.56186752986,2013-02-04,5956.80074684405,5745.31483841532,6151.31531146281,5134.47854309678,4940.11395102831,5345.82543850621,58106.2,7
58011,6096.10588901588,5846.98235225324,6341.59953391457,4325.89411098412,4080.40046608543,4575.01764774675,2013-02-11,6034.60164054987,5804.87817769173,6245.90194109688,4342.99835945013,4131.69805890312,4572.72182230827,57535.8,7
56294,5685.3475864414,5458.62445684271,5893.5741565763,3625.65241355861,3417.4258434237,3852.3755431573,2013-02-18,5516.3614517468,5273.33259989699,5746.5677527514,3943.6385482532,3713.4322472486,4186.66740010301,56247,7
57487,5305.05898945805,5041.96695510221,5549.97753900669,3562.94101054196,3318.02246099331,3826.03304489779,2013-02-25,4944.81446848835,4695.98264999036,5181.72992156273,3461.18553151165,3224.27007843727,3710.01735000964,54781,7
52941,4355.84862572411,4091.65110281663,4612.62251214335,3101.15137427589,2844.37748785664,3365.34889718338,2013-03-04,4245.11713012223,4003.57556880573,4473.28645537909,3014.28286987777,2786.11354462091,3255.82443119427,52264.4,7
49172,3281.71125180231,3040.68838293699,3510.87586617272,2690.2887481977,2461.12413382729,2931.311617063,2013-03-11,3460.39236207226,3236.35978982354,3674.07918564852,2606.20763792774,2392.52081435148,2830.24021017646,48414.8,7
45428,2597.61919718529,2384.94694633013,2799.38220299637,2091.38080281471,1889.61779700363,2304.05305366987,2013-03-18,2673.85450773772,2478.93208381478,2862.05936301449,2158.74549226228,1970.54063698551,2353.66791618522,44299.2,7
37046,1761.72374619156,1622.54556193175,1897.53780792348,1585.27625380844,1449.46219207652,1724.45443806825,2013-03-25,2088.94874948305,1927.53130909906,2244.38359216666,1761.65125051696,1606.21640783334,1923.06869090094,41048.6,7
36909,1372.36971778535,1254.82842505839,1489.87842583653,1325.63028221465,1208.12157416347,1443.17157494161,2013-04-01,1643.96098275295,1520.65306979334,1764.08475054135,1382.43901724705,1262.31524945865,1505.74693020666,37879.4,7
36688,1431.31983445071,1334.64722923804,1524.24365790419,1115.68016554929,1022.75634209581,1212.35277076196,2013-04-08,1314.89405828125,1226.97853551862,1401.89952999808,1067.69244774285,980.688281561174,1155.60678779214,34768.4,7
33326,1056.77241815185,1006.2971864084,1109.3816580462,794.227581848154,741.618341953805,844.702813591605,2013-04-15,1133.7573224371,1067.75799367624,1198.78054918918,825.229183587002,760.207262370066,891.227329634519,32475.2,7
29873,952.28457482678,916.574274956527,988.456100279994,517.647955293702,481.482957516259,553.352341597292,2013-04-22,1028.460355903,981.326810675966,1074.75127178635,622.954721549667,576.778417238905,670.009610533586,30083,7
25580,856.040066970785,826.442852719869,881.942903879023,372.959933029215,347.057096120977,402.55714728013,2013-04-29,899.647028026405,866.353710385591,932.609983784006,471.368049426263,438.519705241252,504.582710823962,27847.2,7
24948,845.884885114885,822.672510056998,869.732038822364,314.257972027972,290.977348507673,337.082979436946,2013-05-06,862.40091800122,836.453179322899,887.200973865877,372.214159451448,347.528715159381,398.083241886653,26093,7
25509,787.253195067726,759.781727786166,813.537217892456,357.746804932274,331.462782107544,385.218272213834,2013-05-13,857.319958986788,835.634496879627,877.457607737477,326.108612441784,306.08426972853,347.716601019162,24948.4,7
24555,870.541868025924,856.794531094935,882.33660845555,298.458131974076,286.663391544451,312.205468905065,2013-05-20,912.829583190703,893.420166368841,931.717880657168,332.398988237868,313.623996808839,351.730931529947,24751.4,7
24150,926.879779754619,912.480862740167,939.739269637994,287.120220245381,274.260730362005,301.519137259833,2013-05-27,1041.70132774549,1023.34858055354,1059.1296260284,370.29867225451,352.870373971596,388.651419446456,24783.6,7
24595,1133.58818799036,1115.37120016594,1153.24426847748,404.411812009639,384.755731522523,422.628799834058,2013-06-03,1138.15709601611,1121.30926407706,1154.9326729877,408.39027240494,391.599296675454,425.383116472679,24703.6,7
25109,1490.24360788882,1472.31458098051,1506.79076567854,503.75639211118,487.209234321457,521.68541901949,2013-06-10,1258.2375852114,1240.31026690243,1276.42908808994,470.783467420183,452.741590663419,488.954822492875,24790.8,7
25109,1269.53203642084,1249.58514540374,1292.55245268892,548.204805684423,525.107395626836,568.876757344947,2013-06-17,1355.02707679598,1334.63424862962,1376.24226991469,575.260642502267,554.17600258123,596.03203021718,25124,7
24991,1470.94431400234,1451.79954522178,1489.81868396674,610.424107050294,592.374861484274,630.063999006048,2013-06-24,1366.1963349325,1345.80092335665,1387.31665685128,661.091384365742,640.101615644634,681.865355490153,25108.2,7
25816,1410.82723767753,1384.10077137614,1438.80517876175,809.506095655802,781.43278995106,836.905175881355,2013-07-01,1291.98653040802,1270.94342878091,1313.9025930502,709.661188890222,687.859012772911,731.14464893174,25144,7
24516,1189.43447867299,1171.20457380108,1208.61620316046,833.565521327014,814.383796839543,851.795426198924,2013-07-08,1234.83162540336,1212.02752980552,1257.27917223172,736.827058807166,714.531909399409,759.941569442818,24824.6,7
25288,1119.19458526642,1098.0271081018,1139.72044667315,746.605414733577,725.996219962844,768.081886227425,2013-07-15,1114.87071305001,1090.84350945824,1138.59851884278,748.037363873072,724.288109823423,772.354178508241,24185.2,7
23512,983.757511397524,955.005650526792,1009.43534859652,684.034155269142,658.471878759324,712.861359900339,2013-07-22,989.479905997895,965.295103603066,1012.90181201985,690.761504258516,667.337222903796,715.101394911912,23271.6,7
21794,871.139752235561,845.87944348537,896.415417022037,666.475632379823,641.155863604344,692.12704433316,2013-07-29,873.148982323227,845.473373084367,899.407451233561,626.292427933183,600.031583690081,654.123125430611,22553.6,7
21248,783.873202416978,756.35874210029,810.321644647074,523.126797583022,496.678355352926,550.64125789971,2013-08-05,754.726582098607,725.893188284721,782.25347675285,567.642328157804,540.272214435555,596.546928547751,21748.6,7
20926,607.779860299648,572.09592120758,641.144399229029,511.220139700352,477.85560077097,546.90407879242,2013-08-12,659.59882712287,631.207831768669,686.624060676665,528.513972022429,501.751140138011,556.855213614507,21198.6,7
21263,527.08258414332,500.126184103575,553.950574269592,453.35491585668,427.19937369021,480.200901813128,2013-08-19,570.102421354715,540.347923816314,598.396824375789,489.487300867508,461.464120313611,519.113824003157,20938.8,7
20762,508.118736518843,481.578867946533,531.288268215594,488.392374592269,465.866507271606,514.402785234119,2013-08-26,498.570915074348,468.767507476759,526.96428382605,492.418807147874,464.29666086335,522.094240342711,21040.2,7
20495,423.657723394784,391.579903723591,455.279235517658,471.342276605216,439.720764482342,503.420096276409,2013-09-02,454.230491947728,427.06801541371,479.995170435311,490.559230274495,465.065774254089,517.593732405761,21098.4,7
21755,426.215671015145,398.456660402518,453.158941898377,537.784328984855,510.841058101624,565.543339597482,2013-09-09,421.162202485491,396.830020709743,444.396729242342,504.140019736731,481.034225855098,528.366309926387,21417.2,7
21217,386.077744666544,363.598460892332,406.298832275337,501.922255333456,481.701167724663,524.401539107668,2013-09-16,395.250753003495,370.959369513915,418.115513491101,492.331065178323,469.519698845615,516.57958920824,22065.2,7
22857,361.741136832138,348.936210583741,375.958368304746,521.258863167862,507.041631695254,534.063789416259,2013-09-23,392.03459178461,368.337438389819,414.694494945419,496.147226397208,473.540717391297,519.801520332336,23644,7
24002,378.561489108861,352.225611967395,399.882189459388,429.34760180023,408.293872224195,455.469181643381,2013-09-30,371.206439377234,347.803633855959,393.784361030058,476.575378804584,454.050851306658,499.935324866196,24867.4,7
28389,407.576917300359,378.470248103111,438.174142789249,490.423082699641,459.825857210751,519.529751896888,2013-10-07,379.064817065386,351.935025765557,405.942050988845,461.917001116432,435.093161347871,489.003932956598,26411.4,7
27872,322.074908978265,295.787637733215,348.608272321571,439.925091021735,413.391727678429,466.212362266785,2013-10-14,411.871924652051,380.792445761233,441.112703008054,453.109893529767,423.922509328663,484.146512960922,27984.2,7
28937,425.369633107304,384.255420440324,467.087282069271,428.630366892695,386.912717930729,469.744579559676,2013-10-21,458.258966084572,426.38142720276,487.552846560772,470.141033915429,440.847153439228,502.018572797239,29303.2,7
30721,525.776674765465,493.223310562121,551.811628400788,477.223325234535,451.188371599212,509.776689437878,2013-10-28,548.617316176795,517.107565505902,575.64417490009,473.382683823206,446.35582509991,504.892434494098,30197.4,7
30597,610.496696271463,580.170519175031,632.082907222982,514.503303728538,492.917092777018,544.829480824969,2013-11-04,696.149696829353,660.961459188214,723.57545676999,501.850303170648,474.42454323001,537.038540811785,31338.2,7
32860,859.368667761474,832.100939618819,878.630784485836,506.631332238525,487.369215514165,533.899060381181,2013-11-11,878.702014693155,842.598717262825,906.589943888854,592.497985306845,564.610056111146,628.601282737174,32597.4,7
33576,1059.73681224106,1015.05710614478,1088.26468167107,582.263187758945,553.735318328926,626.942893855221,2013-11-18,1256.885030247,1221.45153315427,1283.80891867736,708.914969753004,681.991081322643,744.34846684573,34182,7
35233,1338.13122242632,1292.44171081338,1382.15971766359,881.868777573684,837.840282336408,927.558289186623,2013-11-25,1752.71346412698,1711.44946947044,1787.76632042148,881.286535873026,846.233679578525,922.550530529563,35950,7
38644,2416.69175253467,2387.48739001934,2437.9065023433,1059.30824746533,1038.0934976567,1088.51260998066,2013-12-02,2678.33268794433,2632.14859645142,2717.65239923559,1100.86731205568,1061.54760076441,1147.05140354858,38114.6,7
39437,3089.63886567136,3030.16020075587,3151.86991594358,1376.36113432865,1314.13008405643,1435.83979924413,2013-12-09,3955.11095276257,3906.05100243392,3998.24068344826,1373.32933500722,1330.23060607401,1422.35897037761,40595.2,7
43683,5487.46478684822,5435.59657452375,5528.06117855639,1604.53521315178,1563.93882144361,1656.40342547625,2013-12-16,5632.85744166806,5579.20529616315,5679.14486450761,1585.18284610173,1538.92642501466,1638.80467664837,43520.2,7
45979,7443.62813633226,7384.56913605725,7491.20610273444,1944.57330251667,1897.15034487691,2003.48072800038,2013-12-23,7530.58052403394,7470.55863836941,7583.78129568533,1825.65976373585,1772.48999383694,1885.65133444212,47678.8,7
49858,9726.86366695378,9658.21317945955,9786.68062296037,1941.13633304622,1881.31937703963,2009.78682054045,2013-12-30,9240.89507011985,9180.88553401579,9293.15915859586,2006.54521764993,1954.31213092641,2066.52443879574,51786.2,7
59437,11905.3071643641,11844.2541010506,11961.0886582319,2261.69283563594,2205.9113417681,2322.74589894938,2014-01-06,10245.996530758,10180.0286732624,10305.7561260937,2167.24375701179,2107.51516342855,2233.18129954908,54919.6,7
59974,11641.2115961009,11581.7946789878,11698.7592304962,2280.78840389905,2223.24076950381,2340.20532101224,2014-01-13,10427.8390959741,10355.1248094022,10495.4575463559,2196.76090402593,2129.14245364413,2269.47519059782,56541.2,7
59350,10512.9720900389,10431.3122707571,10591.0460160457,2408.02790996108,2329.95398395428,2489.68772924295,2014-01-20,10046.2804068948,9966.78920106997,10121.1799386711,2256.31959310515,2181.42006132886,2335.81079893002,57665,7
54087,8352.84096241265,8260.04981675591,8439.71320404517,2092.15903758736,2005.28679595483,2184.95018324409,2014-01-27,9069.89366518418,8981.83502998534,9153.52655161859,2336.60633481582,2253.2195656824,2424.9559700694,57073.8,7
55477,7819.07022155767,7716.53513779853,7915.29258453671,2238.92977844233,2142.70741546329,2341.46486220147,2014-02-03,7941.19205304905,7840.09802169264,8037.02041876768,2407.70794695095,2312.12569853331,2509.0929783621,56301.4,7
56481,7023.3734558107,6919.48324562745,7122.82172296915,2663.12654418929,2564.90886353581,2768.47175464627,2014-02-10,6840.49714003785,6731.10039849516,6944.24372339924,2431.80285996215,2328.30239390175,2541.49060155958,55332.4,7
56112,5997.70353542533,5873.10963752427,6116.22856624167,2636.29646457467,2517.77143375832,2760.89036247573,2014-02-17,5972.67243008555,5854.98624109392,6083.9877978159,2523.02756991445,2411.95831948509,2641.00475896083,54858.2,7
54505,5009.49752498292,4886.32415476964,5127.16253920349,2528.50247501708,2410.83746079651,2651.67584523036,2014-02-24,5041.52988636713,4922.46662424941,5156.02054787111,2571.97011363287,2457.72556942988,2691.32437580533,53445.8,7
51716,4013.71741265111,3879.4790297497,4138.43357612846,2548.28258734889,2423.56642387154,2682.5209702503,2014-03-03,4138.80114337398,4013.07051265534,4261.01424211765,2498.19885662601,2375.98575788235,2623.92948734466,51558.4,7
48415,3163.3575029656,3053.93705357598,3275.45633481278,2483.6424970344,2371.54366518722,2593.06294642402,2014-03-10,3308.60441661763,3190.38084759073,3425.68586590837,2342.59558338237,2225.51413409163,2460.81915240927,49080.4,7
47044,2509.72974084497,2372.50268765712,2647.79019420186,2294.27025915503,2156.20980579814,2431.49731234288,2014-03-17,2597.81832465654,2485.30879143704,2711.07377900891,2173.08167534346,2059.92206909702,2285.63592225232,45932.4,7
43722,1846.71990164356,1759.66131220123,1939.58668519527,1858.28009835644,1765.41331480473,1945.33868779877,2014-03-24,2019.73532956945,1916.72742518691,2125.13160665738,1949.71467043055,1844.42462095859,2052.80010938938,42816.8,7
38765,1455.56706517746,1360.96387400119,1554.10210470616,1680.93293482254,1582.87713582346,1775.75969444564,2014-03-31,1524.23811444847,1427.26876826963,1622.36763905038,1651.61188555153,1553.58858856559,1748.65876630666,39147.6,7
36138,1123.30243721565,1036.57219849902,1208.72271437085,1431.44756278435,1346.07918317938,1518.34190593559,2014-04-07,1137.1134449227,1054.9301311274,1221.54338354366,1428.8165550773,1344.48054963522,1511.11938436764,36158,7
30069,685.871427360705,606.643768989591,761.63649677775,993.128572639294,917.363503222249,1072.35623101041,2014-04-14,861.848747574835,788.247417574797,937.294291375016,1256.26307060698,1180.91037032632,1329.99113537085,33274.4,7
32096,574.10639321615,510.809501945956,643.668916668288,1180.29360678385,1110.66961114629,1243.80040264777,2014-04-21,657.612454662321,596.304436274957,720.874250142286,1091.5593635195,1028.30925656049,1152.96409608868,31398.8,7
29304,470.396414904216,426.247744438225,518.341224352033,995.512676004874,947.562418260213,1039.69744281483,2014-04-28,495.919901148578,446.113099844728,548.827971649902,974.828583699907,922.004395349788,1024.81123143873,29601.6,7
29387,434.385600614888,401.248967501993,472.001898542513,857.414399385112,819.871566994293,890.624498034813,2014-05-05,401.710244529052,363.876119623491,444.830156362355,931.838240319433,888.802210637335,969.848211659963,28426.8,7
27152,314.839669646928,285.615516347873,348.491321908926,847.793663686405,814.554877125893,877.577582685812,2014-05-12,326.410136286992,297.050508838782,360.551490497374,855.029777132921,820.976775648889,884.544029301172,26586.6,7
24195,214.823144263074,195.458867883406,241.647420340015,778.176855736926,751.352579659985,797.541132116593,2014-05-19,277.233143693428,253.499659000182,305.914570501212,853.224951544668,824.632967122601,877.10584168916,25497.2,7
22895,197.605852005852,176.681448022413,222.275587343383,796.25129085129,771.54243620406,817.279490853809,2014-05-26,232.439274602297,213.654888521379,256.287629866773,918.833820635798,895.051393289715,937.769302606739,24404.8,7
23857,224.511451936395,208.493495245226,245.156624371224,986.488548063605,965.843375628776,1002.50650475477,2014-06-02,208.040539782892,192.945279384448,227.99195399891,975.072555455204,955.098910513412,990.230753099504,23588,7
23925,210.416255159234,202.025115107978,223.867195370318,1185.45874484077,1171.96369782986,1193.94180262271,2014-06-09,202.983227410804,189.723143768768,220.289030113794,1084.32986782729,1067.00183439853,1097.65288871518,23180.8,7
23068,192.845995549902,182.067470663218,207.012942569611,1128.98733778343,1114.79246324438,1139.88483514964,2014-06-16,205.650988994665,194.804279982688,219.873847969244,1239.290677672,1225.05341183359,1250.17956472602,22879.8,7
22159,189.536582402634,179.348189805004,203.132800914433,1324.46341759737,1310.86719908557,1334.651810195,2014-06-23,215.02103049885,205.457173297201,227.356242506744,1419.72063616782,1407.37101729609,1429.32667141151,22584.8,7
21390,210.944659925157,202.087129092012,220.199676620637,1571.05534007484,1561.80032337936,1579.91287090799,2014-06-30,226.904526937612,216.311537796928,239.39759719496,1587.86213972905,1575.36348396784,1598.47892336564,22057.8,7
22382,271.361659457322,261.757961817794,282.56859705872,1888.63834054268,1877.43140294128,1898.24203818221,2014-07-07,241.75705917438,231.79671652289,253.425525320612,1752.44294082562,1740.77447467939,1762.40328347711,21508.2,7
21290,269.833737353044,256.296937606611,284.0739688114,2026.16626264696,2011.9260311886,2039.70306239338,2014-07-14,252.762033512466,242.414624732893,264.401801805455,1866.03796648753,1854.39819819455,1876.38537526711,20859,7
20320,267.10865673374,259.493364293029,277.152583197868,1951.89134326626,1941.84741680213,1959.50663570697,2014-07-21,262.530390724065,251.862572673456,274.819589975922,1881.60294260927,1869.2900362859,1892.29958145283,20221.2,7
18913,244.561454093067,232.437730855018,258.014183338649,1892.43854590693,1878.98581666135,1904.56226914498,2014-07-28,253.926969282308,243.46868358862,266.281286631089,1820.40636405103,1808.02833963073,1830.89347053767,19486.2,7
18201,259.786445983149,249.326868794826,272.288617472973,1648.88022068352,1636.25951383613,1659.48390183664,2014-08-04,256.34221525158,246.981341767981,267.898651872067,1705.71911808175,1694.11249537176,1715.14020139068,19149,7
18707,228.344552248538,219.788516393617,239.877080334554,1582.65544775146,1571.12291966545,1591.21148360638,2014-08-11,250.121598774969,240.018784379479,262.287047087454,1564.93973455836,1552.72410015637,1575.10275877919,19045.6,7
19604,281.909967199403,273.860228503412,292.160795016293,1452.7300328006,1442.34680989373,1460.93671665845,2014-08-18,239.801632078246,228.689408951141,253.374513057243,1409.25970125509,1395.63663418658,1420.43213420752,19359.6,7
19803,236.005574350686,224.680577350523,249.094559274802,1247.99442564931,1234.9054407252,1259.31942264948,2014-08-25,223.770868745039,211.617079015726,237.500111697927,1262.35713125496,1248.60140928408,1274.54231001665,20192.6,7
20483,192.961620609454,175.790853713326,213.451513187596,1114.03837939055,1093.5484868124,1131.20914628667,2014-09-01,203.103724142323,190.112088280951,217.603499504925,1095.82427585768,1081.29802147708,1108.84730075142,20974.2,7
22366,179.632629317115,163.965219117751,192.91661067639,914.367370682885,901.08338932361,930.03478088225,2014-09-08,166.092475893161,151.716029611122,182.764594203681,945.107524106839,928.435405796319,959.483970388878,22101.6,7
22615,125.008829234953,112.263562719743,140.394019369545,749.991170765046,734.605980630455,762.736437280257,2014-09-15,132.510307428299,117.539212755722,150.293889106701,846.889692571701,829.106110893299,861.860787244278,24606.2,7
25241,96.8537259535952,81.879935154268,117.966268510074,699.146274046405,678.033731489926,714.120064845732,2014-09-22,109.87766990176,95.3096090196378,127.442284254995,787.92233009824,770.357715745005,802.490390980362,27461.2,7
32326,68.0947320263763,53.796493073522,86.7410337898989,756.905267973624,738.258966210101,771.203506926478,2014-09-29,90.2687690031298,73.4127497613353,110.736308202334,780.373603878226,759.856653177273,797.281243683305,30424.8,7
34758,79.7984329767596,64.6428350329047,99.1934889290664,819.201567023241,799.806511070933,834.357164967095,2014-10-06,85.3761325334164,66.3828674225993,108.463947561092,815.06624034794,791.929013818515,834.111126022041,32959.2,7
37184,81.5881248239641,54.4809228262384,109.386730413088,876.623739582816,848.57807648495,903.989044396963,2014-10-13,82.275587261098,62.8516623972477,105.009992757251,897.766785620258,874.982968622357,917.242331047393,35152,7
35287,100.545646886386,77.1141510260628,129.032216163336,923.454353113615,894.967783836664,946.885848973937,2014-10-20,87.1458380129276,67.7805141381719,109.322249217557,1076.89653486843,1054.67071216205,1096.31347930647,36381,7
36205,81.3509995920032,64.2239100275098,100.696494490866,1112.649000408,1093.30350550913,1129.77608997249,2014-10-27,89.5445124944984,69.631101264912,111.62260740116,1341.41214610114,1319.2588545759,1361.41741867197,37448.6,7
38471,92.4459857855244,78.4407517781432,108.302316091431,1652.55401421448,1636.69768390857,1666.55924822186,2014-11-03,95.5247053946862,75.5902905505572,117.812040018963,1872.30682169891,1849.98072205596,1892.30510486147,38559.8,7
40096,91.7918053846137,73.8957706666053,110.695279847081,2141.77962318681,2122.74722314018,2159.87686179461,2014-11-10,104.460791231795,84.5179072007569,126.154116093721,2789.33658952034,2767.55909695734,2809.4099381134,40616.4,7
42740,111.489089324903,84.276869254464,140.333893502103,3531.09711757164,3502.18741388524,3558.42747534443,2014-11-17,117.252397558543,95.5738491357017,141.296391734497,4135.99113703974,4111.82491479701,4157.84541382025,43504.2,7
45570,145.226076071932,121.752234277062,170.742596537123,5508.60319222075,5482.85965834358,5532.4100152336,2014-11-24,135.705380781223,110.945957754359,164.056889278882,6151.51173872272,6123.03028438555,6176.45549193313,47979.2,7
50644,145.309031225742,119.503619702234,176.407872694747,7845.92173800503,7814.63259470748,7871.95346850672,2014-12-01,183.139557749121,151.163570470245,220.733354066804,9106.76327604054,9069.06531900017,9138.883352725,54684.2,7
60846,184.710901898923,155.301294871431,222.104803813356,11730.1570226294,11692.7245318512,11759.6096387863,2014-12-08,224.486567990012,183.419209169089,274.219476248334,12402.6990244203,12352.8749353412,12443.8868451064,61373.6,7
73621,328.962690224104,274.983834246032,394.077603786694,16918.0373097759,16852.9223962133,16972.016165754,2014-12-15,275.38522126914,225.820046696318,336.703908302913,15105.6345174827,15044.2700523105,15155.253557677,67964.6,7
76187,318.224140529357,245.555062748689,407.764504409749,20010.7758594706,19921.2354955903,20083.4449372513,2014-12-22,417.257349015134,349.095313105698,499.473043481459,16908.1162358905,16825.8928236515,16976.2868736259,74242.6,7
78525,399.719342467575,333.756421913202,483.16475681002,19023.2806575324,18939.83524319,19089.2435780868,2014-12-29,595.846633950566,511.248089848074,697.348125084748,17833.7533660494,17732.2518749153,17918.3519101519,78212.8,7
82034,854.669669955711,735.879951749135,990.253548587476,16858.3303300443,16722.7464514125,16977.1200482509,2015-01-05,821.759053660637,717.300602581498,943.972050864247,17636.1009075683,17513.740152513,17740.7343061296,79402.4,7
80697,1077.65732657608,966.06517858331,1211.4802118298,16358.3426734239,16224.5197881702,16469.9348214167,2015-01-12,1130.40981757613,986.683771002055,1295.16996657632,16504.7032048773,16339.7663856977,16648.6442314887,80597.2,7
79569,1458.52478877446,1305.24639791315,1627.19723268419,15929.7750173704,15760.3637842022,16083.9281456425,2015-01-19,1517.65646448025,1312.85693405233,1747.19131594774,15462.2565579732,15232.5450363263,15667.2710684384,80847.6,7
82161,1861.47796010682,1592.47090485147,2163.75408297011,14353.7873460156,14051.3666615137,14622.9945640465,2015-01-26,1914.46198450773,1646.16217085085,2207.9219298347,14671.0510379457,14377.4144224393,14939.5658316399,80295.4,7
79777,2335.9525769882,1964.62223716457,2743.27150366715,13811.0474230118,13403.7284963329,14182.3777628354,2015-02-02,2348.15019265588,2023.8939247042,2696.19150195471,13523.1628297976,13174.9448503193,13847.6340777865,79356.6,7
79273,2838.6972700931,2402.40613574172,3293.90661802224,12902.3027299069,12447.0933819778,13338.5938642583,2015-02-09,2693.14165352365,2333.24945989673,3076.81665091512,11958.5114077008,11574.8074979816,12318.4436338829,78462.6,7
76003,3246.09836731683,2854.7239478501,3652.82807242984,10618.9016326832,10212.1719275702,11010.2760521499,2015-02-16,2908.97823926841,2553.99122580391,3282.95167260522,10268.5394077904,9894.58018392972,10623.5304622404,76238,7
75099,3183.48209311333,2852.02407387579,3530.32297748627,8106.51790688668,7759.67702251372,8437.97592612421,2015-02-23,2929.84515113695,2610.92683065629,3264.14473965603,8355.44049592188,8021.15451824033,8674.3658807948,73426.6,7
71038,2940.66088883061,2696.17973438735,3194.42919142061,5903.92734646351,5650.23009125409,6148.42870583396,2015-03-02,2737.04365479241,2477.98085850396,3011.36391864115,6374.04199226641,6099.7353392552,6633.11185294714,69559.4,7
65720,2440.28713633087,2249.30026142651,2649.23683892117,4245.55286366913,4036.60016788592,4436.55485560767,2015-03-09,2327.37291549932,2123.03923882218,2546.90906186543,4670.9127315595,4451.39019603093,4875.25347262891,65320.4,7
59937,1874.68978837044,1737.67627498004,2030.00251294786,2995.31021162956,2839.99748705214,3132.32372501995,2015-03-16,1876.96966287657,1719.6454328167,2047.31940128108,3336.31598418225,3165.97985661528,3493.64727863439,59839.6,7
