year_month,region,climate,epoch,antigen_drift,inter_air_traffic,intra_air_traffic,total_air_traffic,persistence
2021-05,Northern America,most-other,pan,0.261400851,0.15921553,0.623728318,0.580503908,0.284541183
2021-05,Japan/Korea,most-other,pan,0.273830131,0.059968201,0.457619237,0.325150613,0.593310849
2021-05,Russia,most-other,pan,0.347238169,0.226532634,0.741070688,0.699598088,0.596126193
2021-05,Western Asia,most-other,pan,0.218090172,0.207096314,0.332802482,0.275669954,0.638635201
2021-05,China,most-other,pan,0.273830131,0.038551883,0.993570476,0.887289321,0.273100665
2021-05,Southern America,most-tropical,pan,0.273830131,0.271416744,0.352544427,0.345049703,0.435450511
2021-05,Africa,most-tropical,pan,0.342631735,0.202460548,0.45801562,0.333810796,2.174749204
2021-06,Oceania,most-tropical,pan,0.272754785,0.062760949,0.58040942,0.48113355,0.542488847
2021-06,South-eastern Asia,most-tropical,pan,0.252433121,0.051101452,0.288654708,0.224462817,1.298221647
2021-06,Europe,most-other,pan,0.272777025,0.2196543,0.27516876,0.265054954,0.371336035
2021-06,Southern Asia,most-tropical,pan,0.243895311,0.198636464,0.375875412,0.337626348,1.557841588
2021-06,Northern America,most-other,pan,0.261400851,0.210706177,0.720105468,0.673094117,0.239582076
2021-06,Japan/Korea,most-other,pan,0.273830131,0.063610951,0.429450645,0.307828869,0.641958685
2021-06,Russia,most-other,pan,0.347238169,0.343602685,0.881809184,0.854631157,0.658979756
2021-06,Western Asia,most-other,pan,0.218090172,0.271068345,0.551626467,0.418739199,0.658266717
2021-06,China,most-other,pan,0.273830131,0.035445371,0.809588505,0.723589274,0.307209556
2021-06,Southern America,most-tropical,pan,0.273830131,0.356639264,0.437019295,0.429697647,0.516045045
2021-06,Africa,most-tropical,pan,0.342631735,0.300979553,0.471406099,0.391030122,2.301018607
2021-07,Oceania,most-tropical,pan,0.312779298,0.068723092,0.428664193,0.360462341,0.527898539
2021-07,South-eastern Asia,most-tropical,pan,0.316666547,0.058847101,0.168025366,0.138561272,0.193268534
2021-07,Europe,most-other,pan,0.312582705,0.345868555,0.48021819,0.454961084,0.360524582
2021-07,Southern Asia,most-tropical,pan,0.287972081,0.257218162,0.475278013,0.428534203,1.510309528
2021-07,Northern America,most-other,pan,0.333605707,0.286987629,0.817706864,0.769456451,0.209913263
2021-07,Japan/Korea,most-other,pan,0.313227082,0.076232002,0.546149638,0.389765678,0.656797155
2021-07,Russia,most-other,pan,0.31877815,0.442130011,0.962955109,0.953308945,0.717801836
2021-07,Western Asia,most-other,pan,0.2508433,0.409861429,0.565784452,0.499221123,0.684077472
2021-07,China,most-other,pan,0.245907321,0.037336062,0.970355361,0.8665105,0.347914126
2021-07,Southern America,most-tropical,pan,0.313227082,0.447766508,0.585727553,0.572966112,0.592542012
2021-07,Africa,most-tropical,pan,0.377290672,0.471914019,0.469961339,0.477913251,2.299754561
2021-08,Oceania,most-tropical,post,0.312779298,0.064299228,0.261163893,0.224744192,0.417338727
2021-08,South-eastern Asia,most-tropical,post,0.316666547,0.056760133,0.126462059,0.107672217,0.165109496
2021-08,Europe,most-other,post,0.312582705,0.405035106,0.574138945,0.542220792,0.286871486
2021-08,Southern Asia,most-tropical,post,0.287972081,0.301855905,0.539514072,0.489096719,1.491552414
2021-08,Northern America,most-other,post,0.333605707,0.335919257,0.767374757,0.729256961,0.151645979
2021-08,Japan/Korea,most-other,post,0.313227082,0.069373352,0.520035938,0.369949411,0.45741896
2021-08,Russia,most-other,post,0.31877815,0.506773212,0.995020769,1,0.75536051
2021-08,Western Asia,most-other,post,0.2508433,0.477113236,0.571453157,0.537623648,0.619452276
2021-08,China,most-other,post,0.245907321,0.036742716,0.450276226,0.404985778,0.360384129
2021-08,Southern America,most-tropical,post,0.313227082,0.447436063,0.585919965,0.573107755,0.643876581
2021-08,Africa,most-tropical,post,0.377290672,0.485836843,0.513122202,0.506727171,2.17268563
2021-09,Oceania,most-tropical,post,0.312779298,0.058262059,0.210966288,0.18299322,0.360156813
2021-09,South-eastern Asia,most-tropical,post,0.316666547,0.058239586,0.174054745,0.142795025,0.190972054
2021-09,Europe,most-other,post,0.312582705,0.363888449,0.516138075,0.487397865,0.236034311
2021-09,Southern Asia,most-tropical,post,0.287972081,0.327233957,0.594821337,0.537744944,1.423024753
2021-09,Northern America,most-other,post,0.333605707,0.292636622,0.676319277,0.642356325,0.172514706
2021-09,Japan/Korea,most-other,post,0.313227082,0.064103184,0.504692008,0.3578504,0.177356339
2021-09,Russia,most-other,post,0.31877815,0.462981193,0.845998596,0.859844976,0.816509614
2021-09,Western Asia,most-other,post,0.2508433,0.449864289,0.539071033,0.507046001,0.542844595
2021-09,China,most-other,post,0.245907321,0.034868838,0.661259557,0.591899546,0.399159368
2021-09,Southern America,most-tropical,post,0.313227082,0.396592026,0.621937047,0.600695636,0.631028646
2021-09,Africa,most-tropical,post,0.377290672,0.426794284,0.536835279,0.488376365,1.967387542
2021-10,Oceania,most-tropical,post,0.243911242,0.058694372,0.230497605,0.198799476,0.286354758
2021-10,South-eastern Asia,most-tropical,post,0.231388753,0.063187466,0.266067293,0.211265991,0.249891974
2021-10,Europe,most-other,post,0.251267201,0.370053349,0.520245982,0.491940664,0.244936259
2021-10,Southern Asia,most-tropical,post,0.241975191,0.412555696,0.713516278,0.650412601,1.223869359
2021-10,Northern America,most-other,post,0.289328919,0.299731279,0.764896,0.7231259,0.24265315
2021-10,Japan/Korea,most-other,post,0.272134627,0.064147313,0.613415402,0.429886313,0.112500234
2021-10,Russia,most-other,post,0.256573398,0.395151519,0.744166599,0.752723146,0.900937696
2021-10,Western Asia,most-other,post,0.257545959,0.506498686,0.543526158,0.539226658,0.590855873
2021-10,China,most-other,post,0.352499562,0.033027315,0.70696606,0.63217755,0.478304612
2021-10,Southern America,most-tropical,post,0.240430964,0.467085352,0.681748648,0.66161998,0.664871998
2021-10,Africa,most-tropical,post,0.327675149,0.449364767,0.628599727,0.546034208,1.379581572
2021-11,Oceania,most-tropical,post,0.243911242,0.078625895,0.280946591,0.243931895,0.211530125
2021-11,South-eastern Asia,most-tropical,post,0.231388753,0.077280627,0.330606202,0.262176895,0.184312387
2021-11,Europe,most-other,post,0.251267201,0.341205441,0.454395911,0.433326056,0.264333323
2021-11,Southern Asia,most-tropical,post,0.241975191,0.45173731,0.766821797,0.701242634,1.240640594
2021-11,Northern America,most-other,post,0.289328919,0.323318709,0.749973104,0.712183768,0.313171333
2021-11,Japan/Korea,most-other,post,0.272134627,0.070656013,0.663670912,0.465565924,0.07471858
2021-11,Russia,most-other,post,0.256573398,0.312914268,0.61206583,0.615483053,0.965780629
2021-11,Western Asia,most-other,post,0.257545959,0.476459713,0.637175114,0.570084654,0.565234206
2021-11,China,most-other,post,0.352499562,0.034560938,0.445813303,0.400700583,0.56379904
2021-11,Southern America,most-tropical,post,0.240430964,0.537717685,0.728082599,0.71037878,0.800962936
2021-11,Africa,most-tropical,post,0.327675149,0.464737627,0.628417371,0.553821645,1.164708972
2021-12,Oceania,most-tropical,post,0.243911242,0.128403285,0.481350981,0.416489653,0.165043756
2021-12,South-eastern Asia,most-tropical,post,0.231388753,0.108051132,0.423941399,0.338624483,0.269381384
2021-12,Europe,most-other,post,0.251267201,0.35058203,0.473009877,0.450142874,0.242930657
2021-12,Southern Asia,most-tropical,post,0.241975191,0.543926616,0.810592311,0.759052707,1.326891977
2021-12,Northern America,most-other,post,0.289328919,0.382387224,0.764080581,0.731279292,0.354622561
2021-12,Japan/Korea,most-other,post,0.272134627,0.084073819,0.708772692,0.500368398,0.04901958
2021-12,Russia,most-other,post,0.256573398,0.316593345,0.625868764,0.628351779,0.916435703
2021-12,Western Asia,most-other,post,0.257545959,0.527333402,0.633894126,0.595356518,0.546625022
2021-12,China,most-other,post,0.352499562,0.039611683,0.544292624,0.488829125,0.645469121
2021-12,Southern America,most-tropical,post,0.240430964,0.668398353,0.806760895,0.794222351,0.890490602
2021-12,Africa,most-tropical,post,0.327675149,0.422195803,0.701460303,0.568704465,0.510715284
2022-01,Oceania,most-tropical,post,0.214019175,0.148609201,0.48210811,0.42172203,0.216863255
2022-01,South-eastern Asia,most-tropical,post,0.230045209,0.104526346,0.418617544,0.333783388,0.267715344
2022-01,Europe,most-other,post,0.21037008,0.311205901,0.350211225,0.343764699,0.237876254
2022-01,Southern Asia,most-tropical,post,0.1746696,0.540461377,0.744762294,0.708309926,1.40266746
2022-01,Northern America,most-other,post,0.230370258,0.350047008,0.604938734,0.58405685,0.377480929
2022-01,Japan/Korea,most-other,post,0.234037983,0.076946826,0.567804194,0.404372378,0.14767646
2022-01,Russia,most-other,post,0.218882483,0.316396223,0.60800577,0.613064322,1.067405237
2022-01,Western Asia,most-other,post,0.239491726,0.460590217,0.596910999,0.541591685,0.56953426
2022-01,China,most-other,post,0.390096343,0.042606158,0.535924922,0.481851693,0.729401128
2022-01,Southern America,most-tropical,post,0.175884675,0.614904049,0.810542276,0.792421894,1.001253077
2022-01,Africa,most-tropical,post,0.226725814,0.364256384,0.656821448,0.516588448,0.300250339
2022-02,Oceania,most-tropical,post,0.214019175,0.13551599,0.415058251,0.364803708,0.233497567
2022-02,South-eastern Asia,most-tropical,post,0.230045209,0.101832668,0.447988235,0.354479257,0.325584437
2022-02,Europe,most-other,post,0.21037008,0.295828776,0.380822096,0.365167597,0.27577312
2022-02,Southern Asia,most-tropical,post,0.1746696,0.511288295,0.669561088,0.643591285,1.421706701
2022-02,Northern America,most-other,post,0.230370258,0.288075536,0.636931575,0.606289004,0.35404061
2022-02,Japan/Korea,most-other,post,0.234037983,0.06874273,0.434511573,0.313065482,0.153850779
2022-02,Russia,most-other,post,0.218882483,0.250055202,0.518120458,0.516572912,1.019816368
2022-02,Western Asia,most-other,post,0.239491726,0.452336624,0.524627068,0.501143692,0.540304279
2022-02,China,most-other,post,0.390096343,0.036510007,0.556523323,0.499217977,0.814705418
2022-02,Southern America,most-tropical,post,0.175884675,0.539470507,0.684424778,0.671098276,1.073411882
2022-02,Africa,most-tropical,post,0.226725814,0.410548722,0.640547759,0.532140927,0.359459288
2022-03,Oceania,most-tropical,post,0.214019175,0.193515199,0.543256926,0.481174007,0.328847465
2022-03,South-eastern Asia,most-tropical,post,0.230045209,0.138922851,0.513904415,0.41263939,0.345978476
2022-03,Europe,most-other,post,0.21037008,0.37566479,0.510286188,0.485100331,0.317682289
2022-03,Southern Asia,most-tropical,post,0.1746696,0.642017291,0.928863608,0.874819279,1.456151921
2022-03,Northern America,most-other,post,0.230370258,0.389732653,0.822540945,0.784873375,0.34472369
2022-03,Japan/Korea,most-other,post,0.234037983,0.086955182,0.601616522,0.430444762,0.139886706
2022-03,Russia,most-other,post,0.218882483,0.167330164,0.525315062,0.497937912,0.913965108
2022-03,Western Asia,most-other,post,0.239491726,0.581082885,0.639278296,0.626474953,0.47969302
2022-03,China,most-other,post,0.390096343,0.041155555,0.344113391,0.311451976,0.892930947
2022-03,Southern America,most-tropical,post,0.175884675,0.650920735,0.762029411,0.752096009,1.131227663
2022-03,Africa,most-tropical,post,0.226725814,0.547238623,0.787783291,0.676149256,0.408106669
2022-04,Oceania,most-tropical,post,0.179105467,0.266854702,0.706980237,0.629623814,0.409235404
2022-04,South-eastern Asia,most-tropical,post,0.19546137,0.180887879,0.551051746,0.451134985,0.351770084
2022-04,Europe,most-other,post,0.195840073,0.471470073,0.67094109,0.633264678,0.393413366
2022-04,Southern Asia,most-tropical,post,0.170534745,0.660292905,0.916101157,0.870055868,1.465758602
2022-04,Northern America,most-other,post,0.198941311,0.488148073,0.816757065,0.79023401,0.337796571
2022-04,Japan/Korea,most-other,post,0.21838744,0.111509876,0.618958062,0.450947549,0.119655828
2022-04,Russia,most-other,post,0.192839887,0.133622285,0.523471785,0.486274103,0.151734249
2022-04,Western Asia,most-other,post,0.230831244,0.624437027,0.581240011,0.620435936,0.463759643
2022-04,China,most-other,post,0.412535655,0.053153952,0.202655379,0.187734495,0.977405264
2022-04,Southern America,most-tropical,post,0.16229227,0.646109161,0.706512728,0.701458972,1.259086503
2022-04,Africa,most-tropical,post,0.205805183,0.573105337,0.712993774,0.651842724,0.512186979
2022-05,Oceania,most-tropical,post,0.179105467,0.304894582,0.717502129,0.646789876,0.478325053
2022-05,South-eastern Asia,most-tropical,post,0.19546137,0.21340916,0.666563784,0.544237007,0.277035708
2022-05,Europe,most-other,post,0.195840073,0.552225096,0.778839823,0.736106251,0.461023412
2022-05,Southern Asia,most-tropical,post,0.170534745,0.719903932,0.960601545,0.919693852,1.452871905
2022-05,Northern America,most-other,post,0.198941311,0.587163948,0.875064005,0.853548968,0.237854331
2022-05,Japan/Korea,most-other,post,0.21838744,0.128903833,0.723369879,0.526497609,0.118937762
2022-05,Russia,most-other,post,0.192839887,0.197140967,0.672076179,0.631979275,0.149915083
2022-05,Western Asia,most-other,post,0.230831244,0.701793009,0.736579878,0.738895008,0.444596913
2022-05,China,most-other,post,0.412535655,0.05143172,0.275026889,0.251688617,1.059594165
2022-05,Southern America,most-tropical,post,0.16229227,0.702573814,0.741707255,0.738769784,1.279421595
2022-05,Africa,most-tropical,post,0.205805183,0.644609141,0.765242596,0.714733074,0.61108433
2022-06,Oceania,most-tropical,post,0.179105467,0.346878794,0.780501524,0.707061554,0.501905569
2022-06,South-eastern Asia,most-tropical,post,0.19546137,0.241924773,0.679064964,0.561100125,0.268012231
2022-06,Europe,most-other,post,0.195840073,0.615807703,0.851462859,0.807199212,0.497490111
2022-06,Southern Asia,most-tropical,post,0.170534745,0.751934766,0.905612854,0.886660681,1.445141849
2022-06,Northern America,most-other,post,0.198941311,0.665722591,0.877174142,0.863904177,0.295118564
2022-06,Japan/Korea,most-other,post,0.21838744,0.151730683,0.703482273,0.521704957,0.146232223
2022-06,Russia,most-other,post,0.192839887,0.273038194,0.833122305,0.791997416,0.141185421
2022-06,Western Asia,most-other,post,0.230831244,0.759802603,0.718742268,0.760675123,0.456698723
2022-06,China,most-other,post,0.412535655,0.063565183,0.427162199,0.388479697,1.142548986
2022-06,Southern America,most-tropical,post,0.16229227,0.728702753,0.702232748,0.705647036,1.240874981
2022-06,Africa,most-tropical,post,0.205805183,0.696287742,0.747236205,0.732175895,0.679037527
2022-07,Oceania,most-tropical,post,0.188729096,0.420647987,0.861160012,0.788807887,0.250050471
2022-07,South-eastern Asia,most-tropical,post,0.212354389,0.311860467,0.722837009,0.612023709,0.284563347
2022-07,Europe,most-other,post,0.225520783,0.721917821,0.917939949,0.882002279,0.532393294
2022-07,Southern Asia,most-tropical,post,0.183768155,0.833743365,0.871126189,0.882472162,1.148135346
2022-07,Northern America,most-other,post,0.231189087,0.73954298,0.896896354,0.889657799,0.343996252
2022-07,Japan/Korea,most-other,post,0.21465674,0.207784871,0.810430714,0.613129857,0.206094378
2022-07,Russia,most-other,post,0.228747768,0.334508572,0.98375398,0.938817594,0.12682726
2022-07,Western Asia,most-other,post,0.228642921,0.883292584,0.842557061,0.887800287,0.513596013
2022-07,China,most-other,post,0.393598797,0.077589221,0.63201476,0.572325807,1.220188395
2022-07,Southern America,most-tropical,post,0.197762666,0.811010406,0.831513854,0.830499914,1.017314772
2022-07,Africa,most-tropical,post,0.211255051,0.86455917,0.796662813,0.843244914,0.766920837
2022-08,Oceania,most-tropical,post,0.188729096,0.414647544,0.784195218,0.725538802,0.207896353
2022-08,South-eastern Asia,most-tropical,post,0.212354389,0.333212988,0.664312667,0.575125375,0.324780019
2022-08,Europe,most-other,post,0.225520783,0.727116366,0.901258546,0.869692897,0.576852003
2022-08,Southern Asia,most-tropical,post,0.183768155,0.813816807,0.88530058,0.887861894,0.728317625
2022-08,Northern America,most-other,post,0.231189087,0.736341506,0.869816619,0.864853822,0.380203227
2022-08,Japan/Korea,most-other,post,0.21465674,0.233100953,0.876747942,0.666354293,0.215896143
2022-08,Russia,most-other,post,0.228747768,0.34720468,1,0.95646885,0.135558657
2022-08,Western Asia,most-other,post,0.228642921,0.891772755,0.865259101,0.903618142,0.557034137
2022-08,China,most-other,post,0.393598797,0.086169292,0.588018682,0.534570693,1.295799609
2022-08,Southern America,most-tropical,post,0.197762666,0.78865415,0.82004508,0.817955643,0.851618139
2022-08,Africa,most-tropical,post,0.211255051,0.849552169,0.814897623,0.844712057,0.781495631
2022-09,Oceania,most-tropical,post,0.188729096,0.410752529,0.813194685,0.747969295,0.128937546
2022-09,South-eastern Asia,most-tropical,post,0.212354389,0.320782156,0.62950391,0.546355382,0.403190225
2022-09,Europe,most-other,post,0.225520783,0.683611978,0.875562276,0.840273104,0.653789658
2022-09,Southern Asia,most-tropical,post,0.183768155,0.793385186,0.866368686,0.868064231,0.544271971
2022-09,Northern America,most-other,post,0.231189087,0.686932412,0.819004448,0.813643852,0.389095803
2022-09,Japan/Korea,most-other,post,0.21465674,0.216410302,0.770997401,0.590175672,0.248862889
2022-09,Russia,most-other,post,0.228747768,0.333908775,0.915239712,0.880228694,0.150292703
2022-09,Western Asia,most-other,post,0.228642921,0.856982453,0.790318694,0.847807508,0.570976453
2022-09,China,most-other,post,0.393598797,0.090462263,0.387554521,0.357350883,1.359506645
2022-09,Southern America,most-tropical,post,0.197762666,0.73084333,0.787041047,0.782492978,0.696138045
2022-09,Africa,most-tropical,post,0.211255051,0.759085968,0.792548959,0.787120663,0.860160223
2022-10,Oceania,most-tropical,post,0.241171056,0.442012334,0.842968898,0.779066914,0.115382204
2022-10,South-eastern Asia,most-tropical,post,0.206715392,0.363064629,0.674217951,0.590457442,0.430397194
2022-10,Europe,most-other,post,0.247682058,0.653337408,0.799712825,0.773357543,0.73610076
2022-10,Southern Asia,most-tropical,post,0.170887971,0.805615285,0.864562163,0.869972398,0.450874216
2022-10,Northern America,most-other,post,0.239900036,0.659495715,0.869510423,0.856312238,0.398690343
2022-10,Japan/Korea,most-other,post,0.207487652,0.257638451,0.877370857,0.675776144,0.287081909
2022-10,Russia,most-other,post,0.255254141,0.333028751,0.688875901,0.686987077,0.18087302
2022-10,Western Asia,most-other,post,0.237140515,0.841197885,0.755917604,0.82228613,0.510785997
2022-10,China,most-other,post,0.379534646,0.115383331,0.334021111,0.313571769,1.400347271
2022-10,Southern America,most-tropical,post,0.217287067,0.763064165,0.822294667,0.817492596,0.744575343
2022-10,Africa,most-tropical,post,0.210481367,0.742997674,0.863562834,0.81454255,0.761974161
2022-11,Oceania,most-tropical,post,0.241171056,0.49115542,0.815110349,0.767907551,0.142402777
2022-11,South-eastern Asia,most-tropical,post,0.206715392,0.409484923,0.672849926,0.602064034,0.456617768
2022-11,Europe,most-other,post,0.247682058,0.535862819,0.59106318,0.582341356,0.81621694
2022-11,Southern Asia,most-tropical,post,0.170887971,0.816364634,0.849085747,0.86113976,0.298005046
2022-11,Northern America,most-other,post,0.239900036,0.551134943,0.820983251,0.800825736,0.361278779
2022-11,Japan/Korea,most-other,post,0.207487652,0.307912391,0.86043731,0.683017811,0.293672001
2022-11,Russia,most-other,post,0.255254141,0.263028325,0.535699481,0.535443511,0.226250663
2022-11,Western Asia,most-other,post,0.237140515,0.717207461,0.774978127,0.766215889,0.467866681
2022-11,China,most-other,post,0.379534646,0.137644076,0.295929329,0.283096224,1.281992374
2022-11,Southern America,most-tropical,post,0.217287067,0.778684707,0.824094547,0.820642593,0.747681669
2022-11,Africa,most-tropical,post,0.210481367,0.705310328,0.845778973,0.78629455,0.220231907
2022-12,Oceania,most-tropical,post,0.241171056,0.585318878,0.856806964,0.822986828,0.158538601
2022-12,South-eastern Asia,most-tropical,post,0.206715392,0.48395789,0.73692338,0.669030463,0.435537673
2022-12,Europe,most-other,post,0.247682058,0.552203476,0.606337483,0.597896378,0.8717814
2022-12,Southern Asia,most-tropical,post,0.170887971,0.879739125,0.955147915,0.958370534,0.330813083
2022-12,Northern America,most-other,post,0.239900036,0.602654867,0.841926694,0.825283942,0.376492262
2022-12,Japan/Korea,most-other,post,0.207487652,0.375101197,0.920191491,0.747268857,0.273334294
2022-12,Russia,most-other,post,0.255254141,0.270936896,0.514469718,0.519712743,0.274703166
2022-12,Western Asia,most-other,post,0.237140515,0.74151131,0.849150144,0.816096152,0.422678556
2022-12,China,most-other,post,0.379534646,0.184126725,0.411922632,0.392945165,0.45096228
2022-12,Southern America,most-tropical,post,0.217287067,0.855510751,0.921038943,0.915739704,0.876281948
2022-12,Africa,most-tropical,post,0.210481367,0.781484961,1,0.902795633,0.263245913
2023-01,Oceania,most-tropical,post,0.232072888,0.60399281,0.826262785,0.802695746,0.182729454
2023-01,South-eastern Asia,most-tropical,post,0.203038249,0.523756589,0.750018268,0.689390446,0.435310391
2023-01,Europe,most-other,post,0.259009315,0.527872411,0.544042936,0.543047415,0.867380567
2023-01,Southern Asia,most-tropical,post,0.205872628,0.89403318,0.960863559,0.966523587,0.317983589
2023-01,Northern America,most-other,post,0.233854105,0.5771781,0.742243817,0.732505728,0.279904178
2023-01,Japan/Korea,most-other,post,0.213103721,0.409698317,0.90528487,0.750097259,0.400060096
2023-01,Russia,most-other,post,0.239969772,0.292997308,0.49728239,0.511665371,0.281379347
2023-01,Western Asia,most-other,post,0.218862878,0.714971246,0.840287335,0.797633697,0.405368998
2023-01,China,most-other,post,0.230768563,0.22502182,0.717851672,0.670479512,0.271590988
2023-01,Southern America,most-tropical,post,0.205268398,0.83767891,0.943959777,0.934712946,0.987068969
2023-01,Africa,most-tropical,post,0.252272353,0.749146571,0.948322225,0.860265487,0.31790854
2023-02,Oceania,most-tropical,post,0.232072888,0.549552315,0.758364588,0.735634163,0.189858311
2023-02,South-eastern Asia,most-tropical,post,0.203038249,0.498280163,0.669985623,0.624085207,0.289563187
2023-02,Europe,most-other,post,0.259009315,0.49350461,0.555278587,0.5450717,0.805278434
2023-02,Southern Asia,most-tropical,post,0.205872628,0.81220957,0.890158546,0.891107592,0.336431381
2023-02,Northern America,most-other,post,0.233854105,0.496661442,0.728460212,0.711395921,0.286090356
2023-02,Japan/Korea,most-other,post,0.213103721,0.399387224,0.885408055,0.733144777,0.136820373
2023-02,Russia,most-other,post,0.239969772,0.262085672,0.442362096,0.455589923,0.178984245
2023-02,Western Asia,most-other,post,0.218862878,0.665704574,0.761420543,0.732205836,0.410767942
2023-02,China,most-other,post,0.230768563,0.242784058,0.738381261,0.691344191,0.324300752
2023-02,Southern America,most-tropical,post,0.205268398,0.7191296,0.793621744,0.787297151,1.287098754
2023-02,Africa,most-tropical,post,0.252272353,0.694197504,0.854574362,0.785016504,0.280342773
2023-03,Oceania,most-tropical,post,0.232072888,0.629923201,0.899060977,0.867174334,0.187140485
2023-03,South-eastern Asia,most-tropical,post,0.203038249,0.575742631,0.739235885,0.695640107,0.309152764
2023-03,Europe,most-other,post,0.259009315,0.593009795,0.680216217,0.66537124,0.712573417
2023-03,Southern Asia,most-tropical,post,0.205872628,0.908451293,1,1,0.365374623
2023-03,Northern America,most-other,post,0.233854105,0.628503071,0.889787293,0.871293868,0.253122486
2023-03,Japan/Korea,most-other,post,0.213103721,0.466275563,0.971063442,0.81444278,0.152161898
2023-03,Russia,most-other,post,0.239969772,0.303699713,0.524638832,0.538191479,0.319489298
2023-03,Western Asia,most-other,post,0.218862878,0.772962387,0.831756724,0.824049863,0.242888439
2023-03,China,most-other,post,0.230768563,0.327170091,0.786600543,0.746715985,0.351003233
2023-03,Southern America,most-tropical,post,0.205268398,0.784260815,0.881208631,0.872797691,1.032968537
2023-03,Africa,most-tropical,post,0.252272353,0.790850527,0.978504226,0.896799234,0.238344676
2023-04,Oceania,most-tropical,post,0.202328498,0.649110243,0.882934206,0.858595324,0.211469147
2023-04,South-eastern Asia,most-tropical,post,0.19223807,0.586241421,0.724220488,0.687536438,0.587791775
2023-04,Europe,most-other,post,0.247814663,0.666045205,0.799046739,0.775403879,0.524042225
2023-04,Southern Asia,most-tropical,post,0.178351611,0.872965375,0.942739191,0.947166625,0.431982533
2023-04,Northern America,most-other,post,0.208905062,0.671396073,0.867481251,0.855759319,0.265579436
2023-04,Japan/Korea,most-other,post,0.204270726,0.517707889,0.898635225,0.785349411,0.185320582
2023-04,Russia,most-other,post,0.174673379,0.285040561,0.525181254,0.533067211,0.335150233
2023-04,Western Asia,most-other,post,0.200917616,0.822715662,0.810529357,0.839770718,0.213826421
2023-04,China,most-other,post,0.224683129,0.418605564,0.846551027,0.813547908,0.391275586
2023-04,Southern America,most-tropical,post,0.214350425,0.759570104,0.833571293,0.827341948,1.514473515
2023-04,Africa,most-tropical,post,0.20451669,0.800214239,0.916494178,0.870453089,0.277526852
2023-05,Oceania,most-tropical,post,0.202328498,0.656280135,0.855959522,0.838542541,0.229814067
2023-05,South-eastern Asia,most-tropical,post,0.19223807,0.608706954,0.779085362,0.733663056,0.485747252
2023-05,Europe,most-other,post,0.247814663,0.72901501,0.875956234,0.849806653,0.368265915
2023-05,Southern Asia,most-tropical,post,0.178351611,0.87969608,0.948574515,0.953384792,0.474598856
2023-05,Northern America,most-other,post,0.208905062,0.784757637,0.900345322,0.897636047,0.26403177
2023-05,Japan/Korea,most-other,post,0.204270726,0.55459274,0.953213283,0.835045284,0.20354607
2023-05,Russia,most-other,post,0.174673379,0.358449874,0.626012301,0.641006304,0.284951053
2023-05,Western Asia,most-other,post,0.200917616,0.878729354,0.85189317,0.890046908,0.169511838
2023-05,China,most-other,post,0.224683129,0.464048794,0.866990022,0.838461954,0.452557053
2023-05,Southern America,most-tropical,post,0.214350425,0.799537499,0.875486483,0.869116857,1.423320257
2023-05,Africa,most-tropical,post,0.20451669,0.825148271,0.956651102,0.903401801,0.361345484
