treeId,startLocation,endLocation,time,descendantTaxa,descendantTaxaSameState
1005000,Oceania,SoutheasternAsia,6.178204442915053,1,1
1005000,NorthernAmerica,Europe,6.519480930196611,1,1
1005000,WesternAsia,NorthernAmerica,6.453328865060211,1,1
1005000,Japan/Korea,SouthChina,6.176061443905787,1,1
1005000,Oceania,Japan/Korea,6.2171644780478,1,1
1005000,Oceania,SouthernAmerica,6.268783139760139,1,1
1005000,SouthChina,SouthernAsia,6.136220575106519,1,1
1005000,Oceania,SouthernAsia,6.106987741400248,1,1
1005000,Oceania,SouthernAsia,6.379312802862516,1,1
1005000,SouthChina,SouthernAsia,6.110942876278472,1,1
1005000,SouthChina,Oceania,6.407197912054,1,1
1005000,Japan/Korea,SouthChina,6.410940305639497,1,1
1005000,Oceania,SouthernAsia,6.1717285909948485,1,1
1005000,Oceania,SouthernAsia,6.138718182211075,1,1
1005000,Oceania,Japan/Korea,6.203978494494379,1,1
1005000,SoutheasternAsia,SouthChina,6.1041610991642905,1,1
1005000,Oceania,SouthChina,6.325833890118099,1,1
1005000,NorthernAmerica,Japan/Korea,6.518316983051313,1,1
1005000,Oceania,NorthernAmerica,5.993256165164071,1,1
1005000,SoutheasternAsia,Africa,6.346223710087063,1,1
1005000,SoutheasternAsia,Japan/Korea,6.014549991214446,1,1
1005000,NorthernAmerica,SoutheasternAsia,5.925441177061326,1,1
1005000,SouthernAsia,SouthChina,6.013597440933797,1,1
1005000,SoutheasternAsia,SouthChina,5.9671135718400174,1,1
1005000,Oceania,SoutheasternAsia,6.067064979387882,1,1
1005000,Europe,WesternAsia,6.189114787981546,1,1
1005000,Oceania,Europe,6.258274121542231,1,1
1005000,SouthernAsia,WesternAsia,5.987653370913314,1,1
1005000,Oceania,SouthernAsia,6.025601138685389,1,1
1005000,Oceania,NorthernAmerica,5.928496578117104,1,1
1005000,SouthernAsia,Oceania,6.029395943164296,1,1
1005000,Oceania,SouthernAsia,6.041731012088792,1,1
1005000,Japan/Korea,NorthernAmerica,5.809121728532121,1,1
1005000,SoutheasternAsia,SouthChina,5.82689225997904,1,1
1005000,Oceania,Europe,6.252408270227773,1,1
1005000,Oceania,Europe,5.850833772831592,1,1
1005000,SoutheasternAsia,Oceania,5.966062970113234,1,1
1005000,Europe,Russia,5.825965584913064,1,1
1005000,Europe,Russia,5.859108551957185,1,1
1005000,Oceania,Europe,5.9037143851029255,1,1
1005000,SoutheasternAsia,Oceania,6.072051239480219,1,1
1005000,SoutheasternAsia,SouthChina,5.911875203847776,1,1
1005000,NorthernAmerica,Oceania,6.0347335128943795,1,1
1005000,SouthernAsia,Oceania,6.040053466740858,1,1
1005000,SoutheasternAsia,Japan/Korea,6.01218487727061,1,1
1005000,SoutheasternAsia,Japan/Korea,5.880126908453853,1,1
1005000,Japan/Korea,NorthernAmerica,5.824867034109079,1,1
1005000,NorthernAmerica,NorthChina,5.703360117516212,1,1
1005000,SouthChina,NorthChina,5.775054932512236,1,1
1005000,Japan/Korea,SouthChina,5.841565306550723,1,1
1005000,Oceania,Europe,5.739067713536274,1,1
1005000,Europe,Japan/Korea,5.852406778111805,1,1
1005000,WesternAsia,Europe,5.900142373157688,1,1
1005000,Oceania,NorthernAmerica,5.731199252677015,1,1
1005000,SouthernAsia,Oceania,5.90751663907017,1,1
1005000,Europe,SouthernAmerica,6.179699951708283,1,1
1005000,Oceania,Europe,6.181813504940697,1,1
1005000,Oceania,Europe,5.893023743067858,1,1
1005000,SouthernAsia,SouthChina,6.018521836502768,1,1
1005000,SouthernAsia,Europe,2.3707284076792305,1,1
1005000,SoutheasternAsia,SouthChina,5.759584592065131,1,1
1005000,Europe,SoutheasternAsia,5.782562444324793,1,1
1005000,SouthernAsia,Europe,5.759866363164359,1,1
1005000,Oceania,SouthernAsia,5.793824069810042,1,1
1005000,Oceania,SouthernAsia,5.785005571842473,1,1
1005000,SoutheasternAsia,Oceania,5.785082880738946,1,1
1005000,Europe,NorthernAmerica,5.612617176597551,1,1
1005000,NorthernAmerica,NorthChina,5.663408618792079,1,1
1005000,SouthChina,NorthChina,5.61614003560124,1,1
1005000,SouthernAmerica,NorthernAmerica,5.648532502086117,1,1
1005000,NorthernAmerica,SouthernAmerica,5.70893328089732,1,1
1005000,WesternAsia,Russia,5.909559537344296,1,1
1005000,Oceania,Europe,5.66784551884451,1,1
1005000,SouthernAsia,Oceania,5.691842484713103,1,1
1005000,Oceania,SouthernAsia,5.741553393286592,1,1
1005000,Europe,Africa,5.538992147836935,1,1
1005000,Japan/Korea,SoutheasternAsia,5.834774289871493,1,1
1005000,Oceania,Japan/Korea,5.940578236269683,1,1
1005000,NorthernAmerica,Oceania,6.058051359114628,1,1
1005000,Europe,SouthernAmerica,6.069746676244882,1,1
1005000,Oceania,Europe,6.090506305772691,1,1
1005000,SouthChina,Oceania,6.110899837264841,1,1
1005000,Japan/Korea,Russia,5.6520779707956805,1,1
1005000,SouthChina,Europe,5.896396877102038,1,1
1005000,Japan/Korea,SouthChina,5.937876728875021,1,1
1005000,WesternAsia,NorthernAmerica,5.513415377771401,1,1
1005000,Japan/Korea,NorthernAmerica,5.457103183977558,1,1
1005000,SouthernAsia,WesternAsia,5.957267974787104,1,1
1005000,Oceania,SouthernAsia,5.987328902123281,1,1
1005000,SoutheasternAsia,NorthernAmerica,5.483424414806193,1,1
