"virus","tree_id","season","tmrca"
"by",600,"S_Hemisphere_2014.5",2006.14166029228
"by",600,"N_Hemisphere_2016",2012.04040384115
"by",600,"N_Hemisphere_2017",2012.04040384115
"by",600,"S_Hemisphere_2011.5",2006.14166029228
"by",600,"S_Hemisphere_2019.5",2016.54588546244
"by",600,"S_Hemisphere_2015.5",2012.04040384115
"by",600,"S_Hemisphere_2020.5",2016.54588546244
"by",600,"N_Hemisphere_2019",2016.05790660975
"by",600,"S_Hemisphere_2016.5",2006.14166029228
"by",600,"N_Hemisphere_2020",2016.54588546244
"by",600,"S_Hemisphere_2017.5",2014.0425038897
"by",600,"N_Hemisphere_2018",2014.0425038897
"by",600,"S_Hemisphere_2018.5",2014.0425038897
"by",601,"N_Hemisphere_2012",2006.52902915111
"by",601,"N_Hemisphere_2013",2006.52902915111
"by",601,"N_Hemisphere_2011",2006.52902915111
"by",601,"N_Hemisphere_2014",2006.52902915111
"by",601,"N_Hemisphere_2015",2006.52902915111
"by",601,"S_Hemisphere_2012.5",2006.52902915111
"by",601,"S_Hemisphere_2013.5",2006.52902915111
"by",601,"S_Hemisphere_2014.5",2006.52902915111
"by",601,"N_Hemisphere_2016",2011.98561102556
"by",601,"N_Hemisphere_2017",2011.98561102556
"by",601,"S_Hemisphere_2011.5",2006.52902915111
"by",601,"S_Hemisphere_2019.5",2016.53086479997
"by",601,"S_Hemisphere_2015.5",2011.98561102556
"by",601,"S_Hemisphere_2020.5",2016.53086479997
"by",601,"N_Hemisphere_2019",2015.95885785614
"by",601,"S_Hemisphere_2016.5",2006.52902915111
"by",601,"N_Hemisphere_2020",2016.53086479997
"by",601,"S_Hemisphere_2017.5",2014.08850342775
"by",601,"N_Hemisphere_2018",2014.08850342775
"by",601,"S_Hemisphere_2018.5",2014.08850342775
"by",602,"N_Hemisphere_2012",2006.51827414447
"by",602,"N_Hemisphere_2013",2006.51827414447
"by",602,"N_Hemisphere_2011",2006.51827414447
"by",602,"N_Hemisphere_2014",2006.51827414447
"by",602,"N_Hemisphere_2015",2006.51827414447
"by",602,"S_Hemisphere_2012.5",2006.51827414447
"by",602,"S_Hemisphere_2013.5",2006.51827414447
"by",602,"S_Hemisphere_2014.5",2006.51827414447
"by",602,"N_Hemisphere_2016",2011.87462946796
"by",602,"N_Hemisphere_2017",2011.87462946796
"by",602,"S_Hemisphere_2011.5",2006.51827414447
"by",602,"S_Hemisphere_2019.5",2016.5156550233
"by",602,"S_Hemisphere_2015.5",2011.87462946796
"by",602,"S_Hemisphere_2020.5",2016.5156550233
"by",602,"N_Hemisphere_2019",2015.91147716874
"by",602,"S_Hemisphere_2016.5",2006.51827414447
"by",602,"N_Hemisphere_2020",2016.5156550233
"by",602,"S_Hemisphere_2017.5",2013.95907417079
"by",602,"N_Hemisphere_2018",2013.95907417079
"by",602,"S_Hemisphere_2018.5",2013.95907417079
"by",603,"N_Hemisphere_2012",2005.88160438408
"by",603,"N_Hemisphere_2013",2005.88160438408
"by",603,"N_Hemisphere_2011",2005.88160438408
"by",603,"N_Hemisphere_2014",2005.88160438408
"by",603,"N_Hemisphere_2015",2005.88160438408
"by",603,"S_Hemisphere_2012.5",2005.88160438408
"by",603,"S_Hemisphere_2013.5",2005.88160438408
"by",603,"S_Hemisphere_2014.5",2005.88160438408
"by",603,"N_Hemisphere_2016",2011.9615435966
"by",603,"N_Hemisphere_2017",2011.9615435966
"by",603,"S_Hemisphere_2011.5",2005.88160438408
"by",603,"S_Hemisphere_2019.5",2016.62660853327
"by",603,"S_Hemisphere_2015.5",2011.9615435966
"by",603,"S_Hemisphere_2020.5",2016.63338427261
"by",603,"N_Hemisphere_2019",2016.15301188062
"by",603,"S_Hemisphere_2016.5",2005.88160438408
"by",603,"N_Hemisphere_2020",2016.62660853327
"by",603,"S_Hemisphere_2017.5",2013.88764288595
"by",603,"N_Hemisphere_2018",2013.88764288595
"by",603,"S_Hemisphere_2018.5",2013.88764288595
"by",604,"N_Hemisphere_2012",2006.27013298759
"by",604,"N_Hemisphere_2013",2006.27013298759
"by",604,"N_Hemisphere_2011",2006.27013298759
"by",604,"N_Hemisphere_2014",2006.27013298759
"by",604,"N_Hemisphere_2015",2006.27013298759
"by",604,"S_Hemisphere_2012.5",2006.27013298759
"by",604,"S_Hemisphere_2013.5",2006.27013298759
"by",604,"S_Hemisphere_2014.5",2006.27013298759
"by",604,"N_Hemisphere_2016",2011.94789151021
"by",604,"N_Hemisphere_2017",2011.94789151021
"by",604,"S_Hemisphere_2011.5",2006.27013298759
"by",604,"S_Hemisphere_2019.5",2016.42878360724
"by",604,"S_Hemisphere_2015.5",2011.94789151021
"by",604,"S_Hemisphere_2020.5",2016.42878360724
"by",604,"N_Hemisphere_2019",2015.96489933436
"by",604,"S_Hemisphere_2016.5",2006.27013298759
"by",604,"N_Hemisphere_2020",2016.42878360724
"by",604,"S_Hemisphere_2017.5",2014.1974943963
"by",604,"N_Hemisphere_2018",2014.1974943963
"by",604,"S_Hemisphere_2018.5",2014.1974943963
"by",605,"N_Hemisphere_2012",2006.02327719256
"by",605,"N_Hemisphere_2013",2006.02327719256
"by",605,"N_Hemisphere_2011",2006.02327719256
"by",605,"N_Hemisphere_2014",2006.02327719256
"by",605,"N_Hemisphere_2015",2006.02327719256
"by",605,"S_Hemisphere_2012.5",2006.02327719256
"by",605,"S_Hemisphere_2013.5",2006.02327719256
"by",605,"S_Hemisphere_2014.5",2006.02327719256
"by",605,"N_Hemisphere_2016",2011.97127668778
"by",605,"N_Hemisphere_2017",2011.97127668778
"by",605,"S_Hemisphere_2011.5",2006.02327719256
"by",605,"S_Hemisphere_2019.5",2016.53580246577
"by",605,"S_Hemisphere_2015.5",2011.97127668778
"by",605,"S_Hemisphere_2020.5",2016.53580246577
"by",605,"N_Hemisphere_2019",2015.92691702778
"by",605,"S_Hemisphere_2016.5",2006.02327719256
"by",605,"N_Hemisphere_2020",2016.53580246577
"by",605,"S_Hemisphere_2017.5",2014.08291526295
"by",605,"N_Hemisphere_2018",2014.08291526295
"by",605,"S_Hemisphere_2018.5",2014.08291526295
"by",606,"N_Hemisphere_2012",2005.35388669157
"by",606,"N_Hemisphere_2013",2005.35388669157
"by",606,"N_Hemisphere_2011",2005.35388669157
"by",606,"N_Hemisphere_2014",2005.35388669157
"by",606,"N_Hemisphere_2015",2005.35388669157
"by",606,"S_Hemisphere_2012.5",2005.35388669157
"by",606,"S_Hemisphere_2013.5",2005.35388669157
"by",606,"S_Hemisphere_2014.5",2005.35388669157
"by",606,"N_Hemisphere_2016",2011.78179769435
"by",606,"N_Hemisphere_2017",2011.78179769435
"by",606,"S_Hemisphere_2011.5",2005.35388669157
"by",606,"S_Hemisphere_2019.5",2016.55602902871
"by",606,"S_Hemisphere_2015.5",2011.78179769435
"by",606,"S_Hemisphere_2020.5",2016.55602902871
"by",606,"N_Hemisphere_2019",2016.28785230478
"by",606,"S_Hemisphere_2016.5",2005.35388669157
"by",606,"N_Hemisphere_2020",2016.55602902871
"by",606,"S_Hemisphere_2017.5",2014.17523956323
"by",606,"N_Hemisphere_2018",2014.17523956323
"by",606,"S_Hemisphere_2018.5",2014.17523956323
"by",607,"N_Hemisphere_2012",2004.85000262005
"by",607,"N_Hemisphere_2013",2004.85000262005
"by",607,"N_Hemisphere_2011",2004.85000262005
"by",607,"N_Hemisphere_2014",2004.85000262005
"by",607,"N_Hemisphere_2015",2004.85000262005
"by",607,"S_Hemisphere_2012.5",2004.85000262005
"by",607,"S_Hemisphere_2013.5",2004.85000262005
"by",607,"S_Hemisphere_2014.5",2004.85000262005
"by",607,"N_Hemisphere_2016",2011.89388351583
"by",607,"N_Hemisphere_2017",2011.89388351583
"by",607,"S_Hemisphere_2011.5",2004.85000262005
"by",607,"S_Hemisphere_2019.5",2016.59351297469
"by",607,"S_Hemisphere_2015.5",2011.89388351583
"by",607,"S_Hemisphere_2020.5",2016.59351297469
"by",607,"N_Hemisphere_2019",2016.05106727555
"by",607,"S_Hemisphere_2016.5",2004.85000262005
"by",607,"N_Hemisphere_2020",2016.59351297469
"by",607,"S_Hemisphere_2017.5",2013.98477352997
"by",607,"N_Hemisphere_2018",2013.98477352997
"by",607,"S_Hemisphere_2018.5",2013.98477352997
"by",608,"N_Hemisphere_2012",2005.4042851498
"by",608,"N_Hemisphere_2013",2005.4042851498
"by",608,"N_Hemisphere_2011",2005.4042851498
"by",608,"N_Hemisphere_2014",2005.4042851498
"by",608,"N_Hemisphere_2015",2005.4042851498
"by",608,"S_Hemisphere_2012.5",2005.4042851498
"by",608,"S_Hemisphere_2013.5",2005.4042851498
"by",608,"S_Hemisphere_2014.5",2005.4042851498
"by",608,"N_Hemisphere_2016",2012.10713885366
"by",608,"N_Hemisphere_2017",2012.10713885366
"by",608,"S_Hemisphere_2011.5",2005.4042851498
"by",608,"S_Hemisphere_2019.5",2016.54131225118
"by",608,"S_Hemisphere_2015.5",2012.10713885366
"by",608,"S_Hemisphere_2020.5",2016.54131225118
"by",608,"N_Hemisphere_2019",2015.98418533305
"by",608,"S_Hemisphere_2016.5",2005.4042851498
"by",608,"N_Hemisphere_2020",2016.52295463083
"by",608,"S_Hemisphere_2017.5",2014.11959169603
"by",608,"N_Hemisphere_2018",2014.11959169603
"by",608,"S_Hemisphere_2018.5",2014.11959169603
"by",609,"N_Hemisphere_2012",2005.68792524079
"by",609,"N_Hemisphere_2013",2005.68792524079
"by",609,"N_Hemisphere_2011",2005.68792524079
"by",609,"N_Hemisphere_2014",2005.68792524079
"by",609,"N_Hemisphere_2015",2005.68792524079
"by",609,"S_Hemisphere_2012.5",2005.68792524079
"by",609,"S_Hemisphere_2013.5",2005.68792524079
"by",609,"S_Hemisphere_2014.5",2005.68792524079
"by",609,"N_Hemisphere_2016",2012.07988526166
"by",609,"N_Hemisphere_2017",2012.07988526166
"by",609,"S_Hemisphere_2011.5",2005.68792524079
"by",609,"S_Hemisphere_2019.5",2016.5444981108
"by",609,"S_Hemisphere_2015.5",2012.07988526166
"by",609,"S_Hemisphere_2020.5",2016.5444981108
"by",609,"N_Hemisphere_2019",2015.90537182143
"by",609,"S_Hemisphere_2016.5",2005.68792524079
"by",609,"N_Hemisphere_2020",2016.5444981108
"by",609,"S_Hemisphere_2017.5",2014.05280351597
"by",609,"N_Hemisphere_2018",2014.05280351597
"by",609,"S_Hemisphere_2018.5",2014.05280351597
"by",610,"N_Hemisphere_2012",2007.43706788769
"by",610,"N_Hemisphere_2013",2007.43706788769
"by",610,"N_Hemisphere_2011",2007.43706788769
"by",610,"N_Hemisphere_2014",2007.43706788769
"by",610,"N_Hemisphere_2015",2007.43706788769
"by",610,"S_Hemisphere_2012.5",2007.43706788769
"by",610,"S_Hemisphere_2013.5",2007.43706788769
"by",610,"S_Hemisphere_2014.5",2007.43706788769
"by",610,"N_Hemisphere_2016",2012.07197199671
"by",610,"N_Hemisphere_2017",2012.07197199671
"by",610,"S_Hemisphere_2011.5",2007.43706788769
"by",610,"S_Hemisphere_2019.5",2016.69750144444
"by",610,"S_Hemisphere_2015.5",2012.07197199671
"by",610,"S_Hemisphere_2020.5",2016.75311503778
"by",610,"N_Hemisphere_2019",2015.83603575255
"by",610,"S_Hemisphere_2016.5",2007.43706788769
"by",610,"N_Hemisphere_2020",2016.69750144444
"by",610,"S_Hemisphere_2017.5",2014.10661844065
"by",610,"N_Hemisphere_2018",2014.10661844065
"by",610,"S_Hemisphere_2018.5",2014.12145935597
"by",611,"N_Hemisphere_2012",2006.35688925141
"by",611,"N_Hemisphere_2013",2006.35688925141
"by",611,"N_Hemisphere_2011",2006.35688925141
"by",611,"N_Hemisphere_2014",2006.35688925141
"by",611,"N_Hemisphere_2015",2006.35688925141
"by",611,"S_Hemisphere_2012.5",2006.35688925141
"by",611,"S_Hemisphere_2013.5",2006.35688925141
"by",611,"S_Hemisphere_2014.5",2006.35688925141
"by",611,"N_Hemisphere_2016",2011.95306009683
"by",611,"N_Hemisphere_2017",2011.95306009683
"by",611,"S_Hemisphere_2011.5",2006.35688925141
"by",611,"S_Hemisphere_2019.5",2016.59766645891
"by",611,"S_Hemisphere_2015.5",2011.95306009683
"by",611,"S_Hemisphere_2020.5",2016.59766645891
"by",611,"N_Hemisphere_2019",2015.79836740069
"by",611,"S_Hemisphere_2016.5",2006.35688925141
"by",611,"N_Hemisphere_2020",2016.59766645891
"by",611,"S_Hemisphere_2017.5",2013.87527007401
"by",611,"N_Hemisphere_2018",2013.87527007401
"by",611,"S_Hemisphere_2018.5",2013.87527007401
"by",612,"N_Hemisphere_2012",2005.51788569641
"by",612,"N_Hemisphere_2013",2005.51788569641
"by",612,"N_Hemisphere_2011",2005.51788569641
"by",612,"N_Hemisphere_2014",2005.51788569641
"by",612,"N_Hemisphere_2015",2005.51788569641
"by",612,"S_Hemisphere_2012.5",2005.51788569641
"by",612,"S_Hemisphere_2013.5",2005.51788569641
"by",612,"S_Hemisphere_2014.5",2005.51788569641
"by",612,"N_Hemisphere_2016",2011.99906139388
"by",612,"N_Hemisphere_2017",2011.99906139388
"by",612,"S_Hemisphere_2011.5",2005.51788569641
"by",612,"S_Hemisphere_2019.5",2016.68592264199
"by",612,"S_Hemisphere_2015.5",2011.99906139388
"by",612,"S_Hemisphere_2020.5",2016.68592264199
"by",612,"N_Hemisphere_2019",2016.01495963907
"by",612,"S_Hemisphere_2016.5",2005.51788569641
"by",612,"N_Hemisphere_2020",2016.68592264199
"by",612,"S_Hemisphere_2017.5",2013.85062386488
"by",612,"N_Hemisphere_2018",2013.85062386488
"by",612,"S_Hemisphere_2018.5",2013.85062386488
"by",613,"N_Hemisphere_2012",2006.46733529357
"by",613,"N_Hemisphere_2013",2006.46733529357
"by",613,"N_Hemisphere_2011",2006.46733529357
"by",613,"N_Hemisphere_2014",2006.46733529357
"by",613,"N_Hemisphere_2015",2006.46733529357
"by",613,"S_Hemisphere_2012.5",2006.46733529357
"by",613,"S_Hemisphere_2013.5",2006.46733529357
"by",613,"S_Hemisphere_2014.5",2006.46733529357
"by",613,"N_Hemisphere_2016",2011.93187300973
"by",613,"N_Hemisphere_2017",2011.93187300973
"by",613,"S_Hemisphere_2011.5",2006.46733529357
"by",613,"S_Hemisphere_2019.5",2016.57382914563
"by",613,"S_Hemisphere_2015.5",2011.93187300973
"by",613,"S_Hemisphere_2020.5",2016.57873190099
"by",613,"N_Hemisphere_2019",2016.08025314755
"by",613,"S_Hemisphere_2016.5",2006.46733529357
"by",613,"N_Hemisphere_2020",2016.57873190099
"by",613,"S_Hemisphere_2017.5",2013.75418979194
"by",613,"N_Hemisphere_2018",2013.75418979194
"by",613,"S_Hemisphere_2018.5",2013.75418979194
"by",614,"N_Hemisphere_2012",2005.47210548318
"by",614,"N_Hemisphere_2013",2005.47210548318
"by",614,"N_Hemisphere_2011",2005.47210548318
"by",614,"N_Hemisphere_2014",2005.47210548318
"by",614,"N_Hemisphere_2015",2005.47210548318
"by",614,"S_Hemisphere_2012.5",2005.47210548318
"by",614,"S_Hemisphere_2013.5",2005.47210548318
"by",614,"S_Hemisphere_2014.5",2005.47210548318
"by",614,"N_Hemisphere_2016",2011.85022525037
"by",614,"N_Hemisphere_2017",2011.85022525037
"by",614,"S_Hemisphere_2011.5",2005.47210548318
"by",614,"S_Hemisphere_2019.5",2016.60060583765
"by",614,"S_Hemisphere_2015.5",2011.85022525037
"by",614,"S_Hemisphere_2020.5",2016.60060583765
"by",614,"N_Hemisphere_2019",2016.08931097356
"by",614,"S_Hemisphere_2016.5",2005.47210548318
"by",614,"N_Hemisphere_2020",2016.60060583765
"by",614,"S_Hemisphere_2017.5",2014.07145636801
"by",614,"N_Hemisphere_2018",2014.07145636801
"by",614,"S_Hemisphere_2018.5",2014.07145636801
"by",615,"N_Hemisphere_2012",2006.9210472087
"by",615,"N_Hemisphere_2013",2006.9210472087
"by",615,"N_Hemisphere_2011",2006.9210472087
"by",615,"N_Hemisphere_2014",2006.9210472087
"by",615,"N_Hemisphere_2015",2006.9210472087
"by",615,"S_Hemisphere_2012.5",2006.9210472087
"by",615,"S_Hemisphere_2013.5",2006.9210472087
"by",615,"S_Hemisphere_2014.5",2006.9210472087
"by",615,"N_Hemisphere_2016",2012.06092346313
"by",615,"N_Hemisphere_2017",2012.06092346313
"by",615,"S_Hemisphere_2011.5",2006.9210472087
"by",615,"S_Hemisphere_2019.5",2016.66152540106
"by",615,"S_Hemisphere_2015.5",2012.06092346313
"by",615,"S_Hemisphere_2020.5",2016.66152540106
"by",615,"N_Hemisphere_2019",2016.50204444011
"by",615,"S_Hemisphere_2016.5",2006.9210472087
"by",615,"N_Hemisphere_2020",2016.63199348347
"by",615,"S_Hemisphere_2017.5",2014.00870430741
"by",615,"N_Hemisphere_2018",2014.00870430741
"by",615,"S_Hemisphere_2018.5",2014.00870430741
"by",616,"N_Hemisphere_2012",2005.57194218016
"by",616,"N_Hemisphere_2013",2005.57194218016
"by",616,"N_Hemisphere_2011",2005.57194218016
"by",616,"N_Hemisphere_2014",2005.57194218016
"by",616,"N_Hemisphere_2015",2005.57194218016
"by",616,"S_Hemisphere_2012.5",2005.57194218016
"by",616,"S_Hemisphere_2013.5",2005.57194218016
"by",616,"S_Hemisphere_2014.5",2005.57194218016
"by",616,"N_Hemisphere_2016",2011.99496816248
"by",616,"N_Hemisphere_2017",2011.99496816248
"by",616,"S_Hemisphere_2011.5",2005.57194218016
"by",616,"S_Hemisphere_2019.5",2016.58282340864
"by",616,"S_Hemisphere_2015.5",2011.99496816248
"by",616,"S_Hemisphere_2020.5",2016.58282340864
"by",616,"N_Hemisphere_2019",2015.87128442271
"by",616,"S_Hemisphere_2016.5",2005.57194218016
"by",616,"N_Hemisphere_2020",2016.58282340864
"by",616,"S_Hemisphere_2017.5",2013.98750731539
"by",616,"N_Hemisphere_2018",2013.98750731539
"by",616,"S_Hemisphere_2018.5",2013.98750731539
"by",617,"N_Hemisphere_2012",2006.3309160779
"by",617,"N_Hemisphere_2013",2006.3309160779
"by",617,"N_Hemisphere_2011",2006.3309160779
"by",617,"N_Hemisphere_2014",2006.3309160779
"by",617,"N_Hemisphere_2015",2006.3309160779
"by",617,"S_Hemisphere_2012.5",2006.3309160779
"by",617,"S_Hemisphere_2013.5",2006.3309160779
"by",617,"S_Hemisphere_2014.5",2006.3309160779
"by",617,"N_Hemisphere_2016",2011.86071033521
"by",617,"N_Hemisphere_2017",2011.86071033521
"by",617,"S_Hemisphere_2011.5",2006.3309160779
"by",617,"S_Hemisphere_2019.5",2016.66141403456
"by",617,"S_Hemisphere_2015.5",2011.86071033521
"by",617,"S_Hemisphere_2020.5",2016.66141403456
"by",617,"N_Hemisphere_2019",2016.01679119304
"by",617,"S_Hemisphere_2016.5",2006.3309160779
"by",617,"N_Hemisphere_2020",2016.57211807611
"by",617,"S_Hemisphere_2017.5",2014.0797977015
"by",617,"N_Hemisphere_2018",2014.0797977015
"by",617,"S_Hemisphere_2018.5",2014.1903963317
"by",618,"N_Hemisphere_2012",2005.42582523323
"by",618,"N_Hemisphere_2013",2005.42582523323
"by",618,"N_Hemisphere_2011",2005.42582523323
"by",618,"N_Hemisphere_2014",2005.42582523323
"by",618,"N_Hemisphere_2015",2005.42582523323
"by",618,"S_Hemisphere_2012.5",2005.42582523323
"by",618,"S_Hemisphere_2013.5",2005.42582523323
"by",618,"S_Hemisphere_2014.5",2005.42582523323
"by",618,"N_Hemisphere_2016",2011.95940288615
"by",618,"N_Hemisphere_2017",2011.95940288615
"by",618,"S_Hemisphere_2011.5",2005.42582523323
"by",618,"S_Hemisphere_2019.5",2016.63818739487
"by",618,"S_Hemisphere_2015.5",2011.95940288615
"by",618,"S_Hemisphere_2020.5",2016.63818739487
"by",618,"N_Hemisphere_2019",2016.0228955267
"by",618,"S_Hemisphere_2016.5",2005.42582523323
"by",618,"N_Hemisphere_2020",2016.63818739487
"by",618,"S_Hemisphere_2017.5",2014.01600854245
"by",618,"N_Hemisphere_2018",2014.01600854245
"by",618,"S_Hemisphere_2018.5",2014.01600854245
"by",619,"N_Hemisphere_2012",2006.34221338233
"by",619,"N_Hemisphere_2013",2006.34221338233
"by",619,"N_Hemisphere_2011",2006.34221338233
"by",619,"N_Hemisphere_2014",2006.34221338233
"by",619,"N_Hemisphere_2015",2006.34221338233
"by",619,"S_Hemisphere_2012.5",2006.34221338233
"by",619,"S_Hemisphere_2013.5",2006.34221338233
"by",619,"S_Hemisphere_2014.5",2006.34221338233
"by",619,"N_Hemisphere_2016",2011.87103178578
"by",619,"N_Hemisphere_2017",2011.87103178578
"by",619,"S_Hemisphere_2011.5",2006.34221338233
"by",619,"S_Hemisphere_2019.5",2016.45985759866
"by",619,"S_Hemisphere_2015.5",2011.87103178578
"by",619,"S_Hemisphere_2020.5",2016.68614228763
"by",619,"N_Hemisphere_2019",2016.0452525721
"by",619,"S_Hemisphere_2016.5",2006.34221338233
"by",619,"N_Hemisphere_2020",2016.45985759866
"by",619,"S_Hemisphere_2017.5",2013.99707858959
"by",619,"N_Hemisphere_2018",2013.99707858959
"by",619,"S_Hemisphere_2018.5",2014.01365279941
"by",620,"N_Hemisphere_2012",2006.16934326971
"by",620,"N_Hemisphere_2013",2006.16934326971
"by",620,"N_Hemisphere_2011",2006.16934326971
"by",620,"N_Hemisphere_2014",2006.16934326971
"by",620,"N_Hemisphere_2015",2006.16934326971
"by",620,"S_Hemisphere_2012.5",2006.16934326971
"by",620,"S_Hemisphere_2013.5",2006.16934326971
"by",620,"S_Hemisphere_2014.5",2006.16934326971
"by",620,"N_Hemisphere_2016",2012.07448655922
"by",620,"N_Hemisphere_2017",2012.07448655922
"by",620,"S_Hemisphere_2011.5",2006.16934326971
"by",620,"S_Hemisphere_2019.5",2016.50372232172
"by",620,"S_Hemisphere_2015.5",2012.07448655922
"by",620,"S_Hemisphere_2020.5",2016.50372232172
"by",620,"N_Hemisphere_2019",2015.93903620236
"by",620,"S_Hemisphere_2016.5",2006.16934326971
"by",620,"N_Hemisphere_2020",2016.50372232172
"by",620,"S_Hemisphere_2017.5",2013.84616901776
"by",620,"N_Hemisphere_2018",2013.84616901776
"by",620,"S_Hemisphere_2018.5",2013.84616901776
"by",621,"N_Hemisphere_2012",2004.39205507296
"by",621,"N_Hemisphere_2013",2004.39205507296
"by",621,"N_Hemisphere_2011",2004.39205507296
"by",621,"N_Hemisphere_2014",2004.39205507296
"by",621,"N_Hemisphere_2015",2004.39205507296
"by",621,"S_Hemisphere_2012.5",2004.39205507296
"by",621,"S_Hemisphere_2013.5",2004.39205507296
"by",621,"S_Hemisphere_2014.5",2004.39205507296
"by",621,"N_Hemisphere_2016",2011.88185414401
"by",621,"N_Hemisphere_2017",2011.88185414401
"by",621,"S_Hemisphere_2011.5",2004.39205507296
"by",621,"S_Hemisphere_2019.5",2016.57544538196
"by",621,"S_Hemisphere_2015.5",2011.88185414401
"by",621,"S_Hemisphere_2020.5",2016.57544538196
"by",621,"N_Hemisphere_2019",2015.89097975015
"by",621,"S_Hemisphere_2016.5",2004.39205507296
"by",621,"N_Hemisphere_2020",2016.57544538196
"by",621,"S_Hemisphere_2017.5",2014.20515669665
"by",621,"N_Hemisphere_2018",2014.20515669665
"by",621,"S_Hemisphere_2018.5",2014.20515669665
"by",622,"N_Hemisphere_2012",2006.16659515109
"by",622,"N_Hemisphere_2013",2006.16659515109
"by",622,"N_Hemisphere_2011",2006.16659515109
"by",622,"N_Hemisphere_2014",2006.16659515109
"by",622,"N_Hemisphere_2015",2006.16659515109
"by",622,"S_Hemisphere_2012.5",2006.16659515109
"by",622,"S_Hemisphere_2013.5",2006.16659515109
"by",622,"S_Hemisphere_2014.5",2006.16659515109
"by",622,"N_Hemisphere_2016",2011.94156909109
"by",622,"N_Hemisphere_2017",2011.94156909109
"by",622,"S_Hemisphere_2011.5",2006.16659515109
"by",622,"S_Hemisphere_2019.5",2016.6101681831
"by",622,"S_Hemisphere_2015.5",2011.94156909109
"by",622,"S_Hemisphere_2020.5",2016.6101681831
"by",622,"N_Hemisphere_2019",2016.01451475478
"by",622,"S_Hemisphere_2016.5",2006.16659515109
"by",622,"N_Hemisphere_2020",2016.6101681831
"by",622,"S_Hemisphere_2017.5",2013.99246571535
"by",622,"N_Hemisphere_2018",2013.99246571535
"by",622,"S_Hemisphere_2018.5",2013.99246571535
"by",623,"N_Hemisphere_2012",2005.97058160926
"by",623,"N_Hemisphere_2013",2005.97058160926
"by",623,"N_Hemisphere_2011",2005.97058160926
"by",623,"N_Hemisphere_2014",2005.97058160926
"by",623,"N_Hemisphere_2015",2005.97058160926
"by",623,"S_Hemisphere_2012.5",2005.97058160926
"by",623,"S_Hemisphere_2013.5",2005.97058160926
"by",623,"S_Hemisphere_2014.5",2005.97058160926
"by",623,"N_Hemisphere_2016",2011.65173357453
"by",623,"N_Hemisphere_2017",2011.65173357453
"by",623,"S_Hemisphere_2011.5",2005.97058160926
"by",623,"S_Hemisphere_2019.5",2016.52591730659
"by",623,"S_Hemisphere_2015.5",2011.65173357453
"by",623,"S_Hemisphere_2020.5",2016.52591730659
"by",623,"N_Hemisphere_2019",2015.91814538659
"by",623,"S_Hemisphere_2016.5",2005.97058160926
"by",623,"N_Hemisphere_2020",2016.52591730659
"by",623,"S_Hemisphere_2017.5",2014.1169692198
"by",623,"N_Hemisphere_2018",2014.10535911697
"by",623,"S_Hemisphere_2018.5",2014.19493512039
"by",624,"N_Hemisphere_2012",2006.650466977
"by",624,"N_Hemisphere_2013",2006.650466977
"by",624,"N_Hemisphere_2011",2006.650466977
"by",624,"N_Hemisphere_2014",2006.650466977
"by",624,"N_Hemisphere_2015",2006.650466977
"by",624,"S_Hemisphere_2012.5",2006.650466977
"by",624,"S_Hemisphere_2013.5",2006.650466977
"by",624,"S_Hemisphere_2014.5",2006.650466977
"by",624,"N_Hemisphere_2016",2011.91956493925
"by",624,"N_Hemisphere_2017",2011.91956493925
"by",624,"S_Hemisphere_2011.5",2006.650466977
"by",624,"S_Hemisphere_2019.5",2016.55636469481
"by",624,"S_Hemisphere_2015.5",2011.91956493925
"by",624,"S_Hemisphere_2020.5",2016.5748416695
"by",624,"N_Hemisphere_2019",2015.97932568217
"by",624,"S_Hemisphere_2016.5",2006.650466977
"by",624,"N_Hemisphere_2020",2016.5748416695
"by",624,"S_Hemisphere_2017.5",2014.10329764952
"by",624,"N_Hemisphere_2018",2014.10329764952
"by",624,"S_Hemisphere_2018.5",2014.10329764952
"by",625,"N_Hemisphere_2012",2005.01628782096
"by",625,"N_Hemisphere_2013",2005.01628782096
"by",625,"N_Hemisphere_2011",2005.01628782096
"by",625,"N_Hemisphere_2014",2005.01628782096
"by",625,"N_Hemisphere_2015",2005.01628782096
"by",625,"S_Hemisphere_2012.5",2005.01628782096
"by",625,"S_Hemisphere_2013.5",2005.01628782096
"by",625,"S_Hemisphere_2014.5",2005.01628782096
"by",625,"N_Hemisphere_2016",2012.11195161834
"by",625,"N_Hemisphere_2017",2012.11195161834
"by",625,"S_Hemisphere_2011.5",2005.01628782096
"by",625,"S_Hemisphere_2019.5",2016.62553371761
"by",625,"S_Hemisphere_2015.5",2012.11195161834
"by",625,"S_Hemisphere_2020.5",2016.62553371761
"by",625,"N_Hemisphere_2019",2016.04369522366
"by",625,"S_Hemisphere_2016.5",2005.01628782096
"by",625,"N_Hemisphere_2020",2016.62553371761
"by",625,"S_Hemisphere_2017.5",2014.07753416063
"by",625,"N_Hemisphere_2018",2014.07753416063
"by",625,"S_Hemisphere_2018.5",2014.07753416063
"by",626,"N_Hemisphere_2012",2005.23225822473
"by",626,"N_Hemisphere_2013",2005.23225822473
"by",626,"N_Hemisphere_2011",2005.23225822473
"by",626,"N_Hemisphere_2014",2005.23225822473
"by",626,"N_Hemisphere_2015",2005.23225822473
